,count,mean,std,min,25%,50%,75%,max,missing_values,missing_percentage,toc_pnwa_mean_1_3,toc_pnwa_min_1_3,toc_pnwa_max_1_3,toc_pnwa_max_min_1_3,toc_pnwa_mean_4_6,toc_pnwa_min_4_6,toc_pnwa_max_4_6,toc_pnwa_max_min_4_6,toc_pnwa_mean_7_9,toc_pnwa_min_7_9,toc_pnwa_max_7_9,toc_pnwa_max_min_7_9,toc_pnwa_mean_10_12,toc_pnwa_min_10_12,toc_pnwa_max_10_12,toc_pnwa_max_min_10_12,toc_pnwa_mean_13_15,toc_pnwa_min_13_15,toc_pnwa_max_13_15,toc_pnwa_max_min_13_15,toc_pnwa_mean_load_1_3,toc_pnwa_min_load_1_3,toc_pnwa_max_load_1_3,toc_pnwa_max_min_load_1_3,toc_pnwa_mean_load_4_6,toc_pnwa_min_load_4_6,toc_pnwa_max_load_4_6,toc_pnwa_max_min_load_4_6,toc_pnwa_mean_load_7_9,toc_pnwa_min_load_7_9,toc_pnwa_max_load_7_9,toc_pnwa_max_min_load_7_9,toc_pnwa_mean_load_10_12,toc_pnwa_min_load_10_12,toc_pnwa_max_load_10_12,toc_pnwa_max_min_load_10_12,toc_pnwa_mean_load_13_15,toc_pnwa_min_load_13_15,toc_pnwa_max_load_13_15,toc_pnwa_max_min_load_13_15,toc_wmth_mean_1_3,toc_wmth_min_1_3,toc_wmth_max_1_3,toc_wmth_max_min_1_3,toc_wmth_mean_4_6,toc_wmth_min_4_6,toc_wmth_max_4_6,toc_wmth_max_min_4_6,toc_wmth_mean_7_9,toc_wmth_min_7_9,toc_wmth_max_7_9,toc_wmth_max_min_7_9,toc_wmth_mean_10_12,toc_wmth_min_10_12,toc_wmth_max_10_12,toc_wmth_max_min_10_12,toc_wmth_mean_13_15,toc_wmth_min_13_15,toc_wmth_max_13_15,toc_wmth_max_min_13_15,toc_wmth_mean_load_1_3,toc_wmth_min_load_1_3,toc_wmth_max_load_1_3,toc_wmth_max_min_load_1_3,toc_wmth_mean_load_4_6,toc_wmth_min_load_4_6,toc_wmth_max_load_4_6,toc_wmth_max_min_load_4_6,toc_wmth_mean_load_7_9,toc_wmth_min_load_7_9,toc_wmth_max_load_7_9,toc_wmth_max_min_load_7_9,toc_wmth_mean_load_10_12,toc_wmth_min_load_10_12,toc_wmth_max_load_10_12,toc_wmth_max_min_load_10_12,toc_wmth_mean_load_13_15,toc_wmth_min_load_13_15,toc_wmth_max_load_13_15,toc_wmth_max_min_load_13_15,dschrg_pnwa_mean_1_3,dschrg_pnwa_min_1_3,dschrgpnwa_max_1_3,dschrgpnwa_max_min_1_3,dschrg_pnwa_mean_4_6,dschrg_pnwa_min_4_6,dschrgpnwa_max_4_6,dschrgpnwa_max_min_4_6,dschrg_pnwa_mean_7_9,dschrg_pnwa_min_7_9,dschrgpnwa_max_7_9,dschrgpnwa_max_min_7_9,dschrg_pnwa_mean_10_12,dschrg_pnwa_min_10_12,dschrgpnwa_max_10_12,dschrgpnwa_max_min_10_12,dschrg_pnwa_mean_13_15,dschrg_pnwa_min_13_15,dschrgpnwa_max_13_15,dschrgpnwa_max_min_13_15,dschrg_wmth_mean_1_3,dschrg_wmth_min_1_3,dschrgwmth_max_1_3,dschrgwmth_max_min_1_3,dschrg_wmth_mean_4_6,dschrg_wmth_min_4_6,dschrgwmth_max_4_6,dschrgwmth_max_min_4_6,dschrg_wmth_mean_7_9,dschrg_wmth_min_7_9,dschrgwmth_max_7_9,dschrgwmth_max_min_7_9,dschrg_wmth_mean_10_12,dschrg_wmth_min_10_12,dschrgwmth_max_10_12,dschrgwmth_max_min_10_12,dschrg_wmth_mean_13_15,dschrg_wmth_min_13_15,dschrgwmth_max_13_15,dschrgwmth_max_min_13_15
dschrgpnwa_max_min_13_15,8309.0,47.86271392466001,84.78195749873841,0.0,3.300000000000182,9.199999999999818,53.338,932.702,795,8.732425307557119,0.005847070666494218,0.05156419207704674,-0.028552924086112888,-0.07289746546009182,-0.002102188386751193,0.04891033586597542,-0.03760596137692513,-0.08178423037299117,-0.000455656593586451,0.04773880992989876,-0.03316343390468572,-0.07557208049345122,0.0036976274487113894,0.05105200817456434,-0.02807974135833021,-0.07195149591415755,0.00490967962460505,0.04842562055679743,-0.02837408317213016,-0.07034482718600088,-0.28503605795639453,-0.28919772928524357,-0.27914270436159205,0.03410705369131078,-0.2879236558191297,-0.2938359320047065,-0.2805818161574999,0.053485493077398194,-0.29003763375535324,-0.29520609782640916,-0.28331662352232023,0.04486471307813867,-0.28754559370376276,-0.29391375796596264,-0.27970697098955116,0.05942858332756217,-0.28196617013485276,-0.31521762124532876,-0.2482669535819928,0.38478617071248067,-0.2059260237176,-0.2070498507251474,-0.20414072749803697,-0.07374900443589519,-0.20553514343298532,-0.205501777096263,-0.205283281450604,-0.09432069940183795,-0.20606143746550765,-0.20628442498690658,-0.20569338921770997,-0.08843174311051272,-0.20574143602819678,-0.20526125937746525,-0.2059656508138275,-0.09733427500896887,-0.20486713350856808,-0.20416480664021622,-0.20532368998397998,-0.09939867570408886,-0.24951820598124042,-0.2493914529887316,-0.249568502165846,-0.1368227449801058,-0.24906573694786194,-0.24892459586379745,-0.24919816009720425,-0.1389577954545059,-0.24880192109657587,-0.24881348200107564,-0.24877620690716828,-0.13038644008601236,-0.24876304585156161,-0.24862474140533716,-0.2488668903795559,-0.1379391982071305,-0.2483446988936376,-0.24814135835695234,-0.24854201213441968,-0.14191206418855518,-0.2863246251929302,-0.2913547910416905,-0.2803046751729313,0.22858710013250624,-0.28896533638487476,-0.2964397130656525,-0.28092545824006615,0.28898080481220423,-0.29127477987111766,-0.29771065330671326,-0.28443658881796746,0.2596886345699646,-0.28935698975486224,-0.29662710347478205,-0.2820763027716912,0.27605148632768234,-0.2842489226908516,-0.3184106587106145,-0.24938223909732485,1.0,-0.2891280146683541,-0.28941044763449386,-0.28884845230269945,-0.12798498535705388,-0.28888090467831845,-0.28921021679000836,-0.2885726510280443,-0.12408003533232304,-0.28853474048069605,-0.28901390919715964,-0.2880519021349053,-0.10886098670512324,-0.28831056462367083,-0.28873865578204333,-0.2878548475061371,-0.11200834614812362,-0.28771556449549285,-0.28805019430771434,-0.28741329380693165,-0.1233095436322994
dschrg_wmth_mean_1_3,5282.0,10.384214650132526,10.873906310021988,0.3442079999999999,1.00091,7.6335799999999985,16.3216,55.3884,3822,41.981546572934974,0.11624700190799364,-0.005764585510461255,0.15802001563446702,0.17437778795135064,0.11194481130047351,-0.015462843930577085,0.15762274338690868,0.176959564628113,0.11646359612505637,-0.004439875910855236,0.15863601938978397,0.173322309497851,0.11753680727455439,-0.004274476698371649,0.1605151966947762,0.1758257779785211,0.11809345683526368,-0.00508515811003893,0.1604335927924118,0.17502060979256698,0.8030345387770496,0.8155419062275902,0.7760409138218398,0.06323013811636143,0.803095942453996,0.8154567195762896,0.7758703901628912,0.06681798716486406,0.8031482070209562,0.8156090766925725,0.7761885988078608,0.06188316790214094,0.803409327221452,0.8153220233811265,0.7767622043549272,0.06257343423961227,0.8031762934728421,0.8155722194194388,0.7758493338134951,0.06272622352114939,0.6842499367042734,0.6943673437666862,0.6727030418144189,0.12889407254836335,0.6861407984526563,0.6959657812588954,0.6746719278082942,0.1299426328497951,0.6858702290619405,0.6959047804796016,0.6745390297240578,0.13054269299510574,0.6860170247638606,0.6958141549827006,0.6749336097411918,0.13450096988895283,0.6866644910036163,0.6963609124985879,0.6755521866855424,0.138415521631671,0.9826951419193459,0.9836195029565857,0.9815567241918218,0.45660686453098176,0.9801231473043396,0.9808849866092089,0.9791666424234328,0.46488129188936306,0.9771417308715773,0.9778413768257698,0.9762541292787003,0.46758015994550245,0.9738720200028165,0.9744855436568357,0.9730851774203718,0.47063843835566166,0.9703934207930887,0.9709227961957202,0.9696839178320106,0.47383492058337073,0.8337920595916873,0.8327967918280319,0.8312344209782525,-0.2872662614335859,0.833496885178617,0.8325251422197733,0.8309337610664631,-0.2879489045413699,0.8332665573481388,0.8322567964853578,0.8307581757316125,-0.2869255909581971,0.8329730910650859,0.8319922278986729,0.8304542156207244,-0.2880601354858961,0.8327165507340704,0.831707131723632,0.8302221690189193,-0.2891280146683541,1.0,0.9999579011145946,0.999957651787018,0.528530634953482,0.999317921415453,0.9990968044267352,0.9994566004135098,0.5447166767489786,0.9977446044852236,0.9973970495007705,0.9980165999108552,0.5567095301479066,0.9955477216832401,0.9950930525897427,0.9959248518923679,0.5645146336524057,0.9928220170318233,0.9922817322830644,0.993283777941745,0.5714674050386116
dschrg_wmth_min_1_3,5282.0,10.322750165088982,10.81339326827168,0.3442079999999999,0.990204,7.61136,16.2408,55.3884,3822,41.981546572934974,0.11560962844537995,-0.006401852393665338,0.15753580403689962,0.17420962099436033,0.11115517143868224,-0.016125062795225135,0.1569862023805033,0.1766377428012474,0.11579833088536304,-0.0050341110277951455,0.15813246898370176,0.17310978913745897,0.11696655972913038,-0.004777106397312493,0.1600684706482724,0.17562532387060875,0.11773660446582304,-0.0053010768867155856,0.1601144692231782,0.17479649685364496,0.8030808134377228,0.815623119372512,0.7760499898620197,0.06297482345820975,0.8030945075762427,0.8155168715878699,0.7758140849965944,0.06639237849036311,0.8031784238382887,0.8156944950417443,0.7761742888443969,0.0615242577923084,0.8034564107950039,0.815413588549686,0.7767695102174547,0.062274150525414636,0.8032569308782873,0.8157021040107205,0.7758864500792861,0.06240760157962601,0.6837482804050571,0.6938816801991112,0.6721834109074063,0.12834139280880758,0.6857877448750624,0.6956215884003338,0.6743118482580824,0.12963015396879,0.68555747351278,0.6956182147161707,0.6741981518446026,0.1298963487340311,0.6856408343261529,0.695477181770602,0.674515357941839,0.13357537571120265,0.68625409332965,0.6959721504358264,0.6751198416585864,0.1378201847693215,0.9824575194576985,0.983466988301581,0.9812357919196795,0.4517177514086829,0.9801066259383455,0.980912261854183,0.9791050193136847,0.4623599114773563,0.9772597950257564,0.9779941405459269,0.9763357823508358,0.4656329271544332,0.9740757938041391,0.9747182231799181,0.9732577817571604,0.4690468932937565,0.9706607191789974,0.9712092575445582,0.9699317744578131,0.47288511918621917,0.8339258201730324,0.8329476557366112,0.8313466127123885,-0.28762772870778924,0.8336103749690775,0.8326585850867572,0.8310250859868041,-0.2883328198120194,0.8333952174807043,0.8324105269055048,0.8308582160460308,-0.2874098342837914,0.8331016962079674,0.8321372725659137,0.8305644915976274,-0.2883890158825843,0.8328486646613164,0.8318520101978883,0.8303380695758875,-0.28941044763449386,0.9999579011145946,1.0,0.9998366279055267,0.5208490405071714,0.999466630008238,0.9992955544521512,0.999554294277404,0.5400553613541684,0.99803005306871,0.9977201905487342,0.9982633970721715,0.5532810286351246,0.9959448002907058,0.9955217672167364,0.996289739936808,0.5617312138490674,0.9933066941324575,0.9927909684520947,0.9937435980500604,0.5694070317137838
dschrgwmth_max_1_3,5282.0,10.446509316168118,10.935785846608459,0.3442079999999999,1.01202,7.64772,16.362,55.3884,3822,41.981546572934974,0.11684642193283284,-0.005145669724327688,0.15847481878797323,0.17452436200976093,0.11273189979106805,-0.014775814330860799,0.15826200492902548,0.1772708472539084,0.11712733786362176,-0.0038496084899328838,0.15914050556987114,0.1735380399673364,0.11807902470693087,-0.003847037232225129,0.16096596709947963,0.1760728175757222,0.11845650303029041,-0.004899565707994789,0.1607808782302838,0.17529159562153135,0.8029548894352367,0.8154329134040104,0.7759978293931892,0.06345424618706051,0.8030736846114397,0.8153751063310706,0.7759065464905961,0.06724286329463283,0.8030959743434093,0.8155008059879227,0.776182339250198,0.06224484777245056,0.8033347388327985,0.8151984667903673,0.7767344644359883,0.06290875570601398,0.803073414697556,0.8154132082495665,0.7757989924785172,0.0630976622227695,0.6847347471308973,0.6948367926038201,0.6732058961113332,0.129433687891778,0.686492320487026,0.6963036728441149,0.6750362387585437,0.1303510867280611,0.6861898630988165,0.696195076099399,0.6748912745616973,0.13126252246954437,0.6863948037191596,0.696150182969278,0.6753557140965263,0.13547128610525028,0.6870514235166417,0.696729677932523,0.6759569433317004,0.13893002565037418,0.982861056127807,0.9837062242618201,0.9818070176145968,0.46132313201136493,0.9800855926560397,0.9808054088893065,0.9791730032668319,0.4672908477107056,0.9769778094251181,0.9776433862050496,0.976126407172951,0.46947966428967125,0.9736236595956074,0.9742080473756739,0.9728675649756953,0.4722010441223171,0.9700793952751171,0.9705908578508949,0.9693878935814677,0.47468420683589146,0.8336307075933281,0.8326197207672921,0.8310937525411096,-0.2869144437758993,0.8333568636663341,0.8323652115140561,0.8308171211634268,-0.2875467734071101,0.8331128777293346,0.8320793111604585,0.8306331833511289,-0.2864431688791471,0.8328191441839508,0.8318249193539463,0.8303178745204671,-0.2877545818378783,0.8325568582942542,0.8315355561303793,0.8300781152368099,-0.28884845230269945,0.999957651787018,0.9998366279055267,1.0,0.5361939307823076,0.9990933549693417,0.9988249736447854,0.9992807348732944,0.549099276600549,0.9973895844215903,0.997005141893002,0.9976990306991715,0.5600071093392508,0.9950855629163569,0.9945998062340488,0.9954941001195958,0.5672011781558823,0.9922765311122272,0.9917126445329867,0.9927622399506161,0.57340818317737
dschrgwmth_max_min_1_3,5282.0,0.12375915107913668,0.2315564908804982,0.0,0.0121199999999999,0.0605999999999991,0.1212000000000017,4.605599999999996,3822,41.981546572934974,0.11875109990085062,0.05472954942599844,0.12727771891204448,0.10725816781073616,0.13211547403970342,0.05386492223403443,0.14257382126031115,0.12328514946814538,0.1231227913756254,0.052141339913948495,0.1307935078112104,0.11192972696463464,0.11372116295942866,0.04050218143634738,0.12670608414767492,0.1141572899768358,0.09596414773912011,0.015761284994935384,0.11603774371102436,0.11592174272525396,0.421468980054033,0.4251674361649271,0.4105003956832919,0.055694686514085684,0.426342233749213,0.4273545164287834,0.4170699473923163,0.07468701896457694,0.4235467697725004,0.42505816121479806,0.41336658351607397,0.0660860060699293,0.4218737487102232,0.423911052895239,0.41168322274393887,0.06250475723571354,0.418916739918181,0.4206617931861905,0.40879861201010564,0.06514289970325525,0.4329912753820738,0.43722937588500954,0.42816562652932966,0.12426807276117786,0.4232969368641949,0.42783306777714053,0.41770071326854125,0.10766978091267494,0.42134455544001337,0.4244974508312758,0.4176929451278115,0.13811377642200087,0.427760177130125,0.4296278676866635,0.4254061801889183,0.1646851725263454,0.4312787351781148,0.4350246573918969,0.42671740559056537,0.1305069623414617,0.574098035623581,0.5668810717458831,0.5813556910313312,0.7104234548807078,0.5565908023635981,0.5530108843434619,0.5602096938279827,0.49506059919620876,0.5452869376114332,0.542490971012982,0.548154152331415,0.44596741096854686,0.5368599160912361,0.5345282586953474,0.5392712814305557,0.4153447825297211,0.5310249488851742,0.52962667307669,0.5323365080208168,0.35494255360606203,0.43005073871698174,0.4280112736024416,0.43063384504556873,-0.12002798884045514,0.43180987862727954,0.42945858745755683,0.43254225231461757,-0.11703541793704471,0.4303736845010334,0.42758771241584104,0.4316759999258742,-0.10818946531952929,0.4302018772919442,0.42830951314939997,0.4305149606580213,-0.12408475883967184,0.42965070822594426,0.4279796948518233,0.429788944599941,-0.12798498535705388,0.528530634953482,0.5208490405071714,0.5361939307823076,1.0,0.513754535385632,0.5090944127772644,0.5184834794323759,0.7117499417974152,0.5024701158136899,0.49882037032959053,0.5061501646674376,0.6093936905715199,0.4920898431261362,0.4889456281417651,0.4952329985638674,0.5545851484402776,0.4843724707283162,0.4818668261740503,0.48686570701712756,0.4902156730262502
dschrg_wmth_mean_4_6,5279.0,10.388876109490434,10.875127473566867,0.3442079999999999,1.0005060000000001,7.63964,16.3216,55.3884,3825,42.014499121265374,0.11647786631586389,-0.00644536919342407,0.1588540088177345,0.17565657007538654,0.11134969626808149,-0.0168721150463554,0.15776278567598706,0.17786887544773125,0.11568048321281892,-0.0057584490404663105,0.15853820450177122,0.17394380178411886,0.11663498035939455,-0.0054994492043370724,0.16011787870703878,0.1760793166808665,0.11760102873323147,-0.006305595182063651,0.1606199437544415,0.17588419846784775,0.8035237458720534,0.8159011477683892,0.7766764033253827,0.06508398032538984,0.8033074680032272,0.8155761308937798,0.7761910331999986,0.06849655133875658,0.8032713735295247,0.8156951088723274,0.7763681098731561,0.06304948982122434,0.8035597629433523,0.8154504853848078,0.776937783859992,0.06347761469485227,0.8034160720070399,0.8157382860785211,0.7761763999810053,0.06415226786252783,0.6861296676654659,0.6962959667060475,0.6745288927527208,0.12955520320718292,0.680365581689554,0.6905887861451384,0.668760051765079,0.12568432038040295,0.683089453809325,0.6931344737722978,0.6714050291097253,0.12461709457071732,0.6835166172169966,0.6936977965108039,0.6720739321953502,0.12718254270223128,0.684265779855752,0.6941965229541959,0.6730234218548333,0.13104863354705457,0.9822315009064511,0.9833995912220858,0.9808508181582872,0.4465572993648937,0.9806886902628529,0.9816586792112563,0.979518776792565,0.45332681308820694,0.9783954990443634,0.9792411881683383,0.9773497718469313,0.45904068506722046,0.9756554424975993,0.9764143100861497,0.9747205547295766,0.4637484524237606,0.9726265481206813,0.9732965047869969,0.9717729486564539,0.4664486832156838,0.834301679374882,0.8332792844274258,0.8317667176763035,-0.28702473901223097,0.8338740623490825,0.8328798380870718,0.8313224970583057,-0.28735908408011157,0.8336066717267572,0.8325780279470445,0.8310947431444665,-0.2866589721684988,0.8333651662235724,0.8323486811756009,0.8308667406626106,-0.28762564711591276,0.833147764813563,0.8321172896109221,0.8306617183012359,-0.28888090467831845,0.999317921415453,0.999466630008238,0.9990933549693417,0.513754535385632,1.0,0.9999578820984057,0.9999576332620846,0.5284288408754922,0.999317739450577,0.9990965479959194,0.9994564967261638,0.5447641110566215,0.9977441199422035,0.997396608002257,0.9980160115882128,0.5565693947875426,0.9955458331609126,0.9950908196157999,0.9959232342953397,0.5644307368743025
dschrg_wmth_min_4_6,5279.0,10.327383582496685,10.81460337709141,0.3442079999999999,0.989598,7.62348,16.2408,55.3884,3825,42.014499121265374,0.11596801938650543,-0.006912971656718442,0.15843555650399105,0.17546478513004046,0.11076144161976811,-0.017435295256498996,0.15731836011107014,0.17769884963898577,0.11491794133475441,-0.0064032255441606,0.15792016145797422,0.17363603610000022,0.11590598803500846,-0.006143975173624158,0.15955898375525535,0.1758373516173694,0.11707119852316845,-0.006786468006822855,0.1602083129529933,0.17570617351727738,0.8036190241000452,0.8160330724132162,0.7767327120187777,0.06482901242609693,0.8033731788512077,0.8156797545553575,0.7762191240846843,0.06823802898738315,0.8032799541389561,0.8157648143920031,0.7763198572763828,0.06261724542483832,0.8035877924324438,0.8155364266323847,0.7769194301584166,0.06310049379635002,0.8034763335246804,0.81583962948069,0.7761975034838726,0.06387411984903757,0.6855522721897145,0.695735810693686,0.6739365032303891,0.12898295343319172,0.6799235100088422,0.6901594336920986,0.6683019826261496,0.12520812515474894,0.6827836457356424,0.6928360199083784,0.671093667733768,0.12435432115030305,0.6832424023401307,0.6934467374237041,0.6717737555986132,0.1266020076058692,0.683915479611188,0.6938838170183705,0.6726322890388894,0.13016166574104382,0.9817907874596203,0.9830150620927607,0.9803570580169185,0.4432567090865503,0.9804693611621169,0.9815230203015246,0.9792172494830438,0.44851972630025655,0.9783949258763446,0.9792839391805627,0.9773045363415506,0.45655363975353813,0.9757879685086125,0.9765803344294798,0.9748174880734415,0.46186591211294065,0.9728392548638066,0.9735371931775774,0.971955691172856,0.46492218379453537,0.834462641779418,0.8334541780414155,0.8319136344304747,-0.28730763076689614,0.834016915621839,0.833039129094052,0.8314448079630461,-0.28770968111164047,0.833728553191885,0.83272104321058,0.8311911747097767,-0.28708180985155907,0.8335009014801169,0.832508813503651,0.8309755548891788,-0.2880926668206822,0.8332834546175709,0.8322689082057876,0.8307787917749561,-0.28921021679000836,0.9990968044267352,0.9992955544521512,0.9988249736447854,0.5090944127772644,0.9999578820984057,1.0,0.9998365575720128,0.5207449927082977,0.9994664490833075,0.9992953251125827,0.9995541757486673,0.5401013246506868,0.9980296358796744,0.9977198292422256,0.9982628723074111,0.5531408384883902,0.9959429727017478,0.9955195883767559,0.9962881934399721,0.5616479800298935
dschrgwmth_max_4_6,5279.0,10.451171738586854,10.93700323944924,0.3442079999999999,1.01202,7.64772,16.362,55.3884,3825,42.014499121265374,0.11697483275461433,-0.00598929824035724,0.1592621735973814,0.17584365996358842,0.11190239705430373,-0.016316757082853597,0.15817540359178675,0.1780091239018577,0.11642986619421233,-0.005101249516457585,0.1591514037892744,0.17423945545168407,0.11734320241500769,-0.004863116717333216,0.1606603610244452,0.17630814969456338,0.11809599589864796,-0.00590942821207925,0.16103073798297715,0.17610780393376707,0.8033962735044234,0.8157353682007046,0.7765906632791933,0.06534696325005168,0.8032058754053917,0.8154435639285208,0.7761252674758433,0.06871426431504601,0.8032312841308973,0.8155959543866169,0.7763888629904947,0.06348148067769743,0.8035008779041698,0.8153356377949572,0.7769257656012054,0.06384164597894526,0.8033217975525012,0.8155982294216926,0.7761284034721695,0.06446513828395659,0.6866838581963105,0.6968279693975348,0.6751009607210678,0.13018761970074427,0.6807739399216777,0.6909848125567392,0.6691851814218676,0.12614817348266724,0.6833792257354075,0.6934124636006249,0.6717057922660947,0.12496282840439954,0.6837863055636193,0.6939402511233768,0.67237440835346,0.12784256124611953,0.6846076841185035,0.6944981890706184,0.6734084960301491,0.13197723173132778,0.9826012979524164,0.9837090339384394,0.9812767991081877,0.45002550188318186,0.9808282897862364,0.9817202039897305,0.9797416213324082,0.45796517467905207,0.9783343457809711,0.9791388189649827,0.9773319493212674,0.4613983920051983,0.9754692431562614,0.9761944390852566,0.9745702808589456,0.4656171839396722,0.9723597814785441,0.9730018688560366,0.971536032589259,0.4679404743539398,0.8341072593371048,0.8330697014861611,0.8315886017249593,-0.2867023108864421,0.8337003706765719,0.8326916754784938,0.8311678694293297,-0.28702672667590506,0.8334525011340508,0.832402781099711,0.8309676169863407,-0.28621310579305914,0.8331987356098576,0.8321591058972507,0.8307272972990578,-0.28715844501438,0.8329815570416259,0.831938123430531,0.830513351388624,-0.2885726510280443,0.9994566004135098,0.999554294277404,0.9992807348732944,0.5184834794323759,0.9999576332620846,0.9998365575720128,1.0,0.5360943317043949,0.9990931295450514,0.9988246520899297,0.999280597299493,0.5491476787454536,0.9973889845216031,0.997004556857921,0.9976983380077556,0.559868085344328,0.9950835610438814,0.9945974587385845,0.995492367666591,0.5671173757520082
dschrgwmth_max_min_4_6,5279.0,0.12378815609016856,0.23161488575474679,0.0,0.0121199999999999,0.0605999999999991,0.1212000000000017,4.605599999999996,3825,42.014499121265374,0.10775163172812344,0.03876938492704607,0.12199321954983222,0.11045355106910294,0.11115685887991991,0.04214187779805456,0.12280329968285143,0.1084916516957088,0.13040320026705204,0.056420674796508655,0.1403120615439768,0.1198023318402829,0.12749639489602174,0.055587772486107814,0.13521709119573214,0.11487931473937939,0.10916539737965383,0.03669411373358698,0.12274404154845249,0.11163052897327559,0.41591809665843876,0.41905764254633726,0.4053681290613117,0.058173841713497126,0.41835724707792177,0.4217188195026789,0.4073312647801145,0.05806719065006847,0.42374524853341106,0.4248441443460112,0.41485458748190407,0.07291139361671939,0.42216349245352647,0.4232683735733899,0.41230494693809,0.06751378272712198,0.418992031539971,0.42155769585275493,0.40845089544585794,0.06102572694544197,0.4380907178709442,0.4419307962019633,0.4331365634635909,0.12946814214250846,0.4217806497073072,0.426332104625833,0.4168186220693099,0.1148884928896031,0.4137928413270313,0.4185688990529695,0.40796946815070534,0.09894639643766202,0.4131908899634022,0.41661969616529704,0.40934272917713366,0.12997915930746096,0.4211939139129276,0.4232343665190261,0.4186933635301096,0.1586553647300952,0.5889726376152351,0.5841311943470736,0.5933499789675365,0.5696240549859971,0.5670132204791726,0.5599205281384757,0.5741702849200329,0.7002893927206053,0.5498371323856174,0.546352204657767,0.5533711531658226,0.48639768993072524,0.5387654382535857,0.5360670652100907,0.5415665222622867,0.43788943363648847,0.530877891933978,0.5286712061044638,0.5331637995452918,0.40509234030200514,0.4261808264462489,0.4243094100420655,0.4262234348063001,-0.12454703886348487,0.4277516961848765,0.4258131448939924,0.42820726704647716,-0.12120127603421514,0.42944566350490104,0.426972133886905,0.4305118181547941,-0.11232954277983254,0.4281377175376247,0.4254274027832629,0.4292751714836864,-0.10985992577140749,0.4280289523936733,0.4261637895163803,0.4283756237472697,-0.12408003533232304,0.5447166767489786,0.5400553613541684,0.549099276600549,0.7117499417974152,0.5284288408754922,0.5207449927082977,0.5360943317043949,1.0,0.5136531499517475,0.508991425925303,0.5183826501134828,0.7117737791437675,0.5023641727912331,0.4987130684813367,0.5060443250835012,0.6092724281762283,0.49198513222507784,0.48884145197843665,0.4951274363939127,0.5544206708827495
dschrg_wmth_mean_7_9,5276.0,10.393420352918879,10.876343992286424,0.3442079999999999,1.000304,7.645699999999998,16.3216,55.3884,3828,42.04745166959578,0.11744357378506269,-0.006846474067365609,0.16042795209437097,0.17758155161634087,0.11156755600317475,-0.0176363794026111,0.15872470909652758,0.17930676122273181,0.11536508949717839,-0.006784438299096049,0.1588099968632388,0.17480158751718153,0.11550610708994852,-0.007114245653193661,0.15972114388192066,0.17655219314497134,0.11680206575342583,-0.007502606752076247,0.16035126920960585,0.17624765577400203,0.8042022253480428,0.8163225802091971,0.7775991967809183,0.06793802551240845,0.8037836412440568,0.8159109557708253,0.7768555297075305,0.07053625463145301,0.8035328884406415,0.8158741783726395,0.7767175330174405,0.06462580861987645,0.8036248416642116,0.8154892925224979,0.777049390413847,0.06454924206388024,0.8035720408149055,0.815865263408433,0.7763657711799448,0.06511997448898664,0.6878062890508218,0.6980440654410789,0.676140426540624,0.12957268116882228,0.6820147721893876,0.6922937251696646,0.6703512104118302,0.12613328330770673,0.6771740478330426,0.6876244671848376,0.665344448249277,0.12012597058310932,0.6806041010652676,0.6908067531952347,0.6688002522723153,0.12102559465557368,0.6816700281634751,0.6919929308732556,0.6700594103941253,0.12353877058067204,0.9810211535805464,0.9823596418297917,0.9794746171948355,0.4399041668054098,0.980143764819325,0.9813597760867053,0.978730216698521,0.44314161724400963,0.9789303457335546,0.9799874649545431,0.9776674638142742,0.4472668058990457,0.9768841830387613,0.9777924678710984,0.9757881912746527,0.4550167775895713,0.9743976027823142,0.9752161597991728,0.973392110841348,0.45935323989321925,0.8348704879901575,0.8337982130483758,0.8323813780279009,-0.2861578488706228,0.8343790474583028,0.8333555568540766,0.8318543484141347,-0.28706484943304605,0.8339860407579821,0.8329357721149102,0.8314801465624386,-0.28612193939594277,0.8336978021526156,0.8326616467076924,0.8311998465921009,-0.28731927444698174,0.8335296188600658,0.8324679547100594,0.831057735600079,-0.28853474048069605,0.9977446044852236,0.99803005306871,0.9973895844215903,0.5024701158136899,0.999317739450577,0.9994664490833075,0.9990931295450514,0.5136531499517475,1.0,0.99995787692426,0.999957627061364,0.5284708414399419,0.9993176019384535,0.9990963984030351,0.9994563051782408,0.5446312113955007,0.9977432480070085,0.9973954901330817,0.9980153171860903,0.5564766505741402
