timestamp_ccentral,dschrg_wmth_mean_1_3,dschrg_wmth_min_1_3,dschrgwmth_max_1_3,dschrgwmth_max_min_1_3,dschrg_wmth_mean_4_6,dschrg_wmth_min_4_6,dschrgwmth_max_4_6,dschrgwmth_max_min_4_6,dschrg_wmth_mean_7_9,dschrg_wmth_min_7_9,dschrgwmth_max_7_9,dschrgwmth_max_min_7_9,dschrg_wmth_mean_10_12,dschrg_wmth_min_10_12,dschrgwmth_max_10_12,dschrgwmth_max_min_10_12,dschrg_wmth_mean_13_15,dschrg_wmth_min_13_15,dschrgwmth_max_13_15,dschrgwmth_max_min_13_15
2022-10-11 23:00:00-05:00,12.8472,12.8472,12.8472,0.0,12.927999999999999,12.8472,12.9684,0.12119999999999997,12.9684,12.9684,12.9684,0.0,12.927999999999999,12.8472,12.9684,0.12119999999999997,12.887599999999999,12.8472,12.9684,0.12119999999999997
2022-10-12 00:00:00-05:00,12.8472,12.8472,12.8472,0.0,12.887599999999999,12.8472,12.9684,0.12119999999999997,12.9684,12.9684,12.9684,0.0,12.9684,12.9684,12.9684,0.0,12.887599999999999,12.8472,12.9684,0.12119999999999997
2022-10-12 01:00:00-05:00,12.8472,12.8472,12.8472,0.0,12.8472,12.8472,12.8472,0.0,12.9684,12.9684,12.9684,0.0,12.9684,12.9684,12.9684,0.0,12.887599999999999,12.8472,12.9684,0.12119999999999997
2022-10-12 02:00:00-05:00,12.8472,12.8472,12.8472,0.0,12.8472,12.8472,12.8472,0.0,12.927999999999999,12.8472,12.9684,0.12119999999999997,12.9684,12.9684,12.9684,0.0,12.927999999999999,12.8472,12.9684,0.12119999999999997
2022-10-12 03:00:00-05:00,12.8472,12.8472,12.8472,0.0,12.8472,12.8472,12.8472,0.0,12.887599999999999,12.8472,12.9684,0.12119999999999997,12.9684,12.9684,12.9684,0.0,12.9684,12.9684,12.9684,0.0
2022-10-12 04:00:00-05:00,12.8068,12.726,12.8472,0.12119999999999997,12.8472,12.8472,12.8472,0.0,12.8472,12.8472,12.8472,0.0,12.9684,12.9684,12.9684,0.0,12.9684,12.9684,12.9684,0.0
2022-10-12 05:00:00-05:00,12.766399999999999,12.726,12.8472,0.12119999999999997,12.8472,12.8472,12.8472,0.0,12.8472,12.8472,12.8472,0.0,12.927999999999999,12.8472,12.9684,0.12119999999999997,12.9684,12.9684,12.9684,0.0
2022-10-12 06:00:00-05:00,12.726,12.726,12.726,0.0,12.8472,12.8472,12.8472,0.0,12.8472,12.8472,12.8472,0.0,12.887599999999999,12.8472,12.9684,0.12119999999999997,12.9684,12.9684,12.9684,0.0
2022-10-12 07:00:00-05:00,12.726,12.726,12.726,0.0,12.8068,12.726,12.8472,0.12119999999999997,12.8472,12.8472,12.8472,0.0,12.8472,12.8472,12.8472,0.0,12.9684,12.9684,12.9684,0.0
2022-10-12 08:00:00-05:00,12.726,12.726,12.726,0.0,12.766399999999999,12.726,12.8472,0.12119999999999997,12.8472,12.8472,12.8472,0.0,12.8472,12.8472,12.8472,0.0,12.927999999999999,12.8472,12.9684,0.12119999999999997
