timestamp_ccentral,toc_pnwa_mean_load_1_3,toc_pnwa_min_load_1_3,toc_pnwa_max_load_1_3,toc_pnwa_max_min_load_1_3,toc_pnwa_mean_load_4_6,toc_pnwa_min_load_4_6,toc_pnwa_max_load_4_6,toc_pnwa_max_min_load_4_6,toc_pnwa_mean_load_7_9,toc_pnwa_min_load_7_9,toc_pnwa_max_load_7_9,toc_pnwa_max_min_load_7_9,toc_pnwa_mean_load_10_12,toc_pnwa_min_load_10_12,toc_pnwa_max_load_10_12,toc_pnwa_max_min_load_10_12,toc_pnwa_mean_load_13_15,toc_pnwa_min_load_13_15,toc_pnwa_max_load_13_15,toc_pnwa_max_min_load_13_15
2023-07-08 18:00:00-05:00,8891.22712796667,8739.906116400001,9061.518907,321.61279059999833,9003.484223633333,8676.0924586,9374.5909224,698.4984638000005,8783.680732766668,8678.1054499,8863.8754311,185.76998119999917,8687.0098818,8042.7892867,9235.9740883,1193.1848015999994,9516.182843300003,6502.515432300001,13290.192396299999,6787.676963999998
2023-07-08 19:00:00-05:00,10004.629395933336,8739.906116400001,12212.4631644,3472.5570479999988,9068.872190933334,8872.256360500001,9374.5909224,502.33456189999924,8783.009735666667,8676.0924586,8863.8754311,187.78297249999923,8501.053669,8042.7892867,8782.2662704,739.4769836999994,9676.227305633334,6502.515432300001,13290.192396299999,6787.676963999998
2023-07-08 20:00:00-05:00,10514.823163866668,8739.906116400001,12212.4631644,3472.5570479999988,8964.514852466667,8872.256360500001,9061.518907,189.26254649999828,8953.248232766668,8676.0924586,9374.5909224,698.4984638000005,8774.749050466668,8678.1054499,8863.8754311,185.76998119999917,10189.651923766667,8042.7892867,13290.192396299999,5247.403109599999
2023-07-08 21:00:00-05:00,10941.699857166668,10020.5361963,12212.4631644,2191.9269681000005,8891.22712796667,8739.906116400001,9061.518907,321.61279059999833,9003.484223633333,8676.0924586,9374.5909224,698.4984638000005,8783.680732766668,8678.1054499,8863.8754311,185.76998119999917,8687.0098818,8042.7892867,9235.9740883,1193.1848015999994
2023-07-08 22:00:00-05:00,10335.315867633335,10020.5361963,10592.1002108,571.5640144999998,10004.629395933336,8739.906116400001,12212.4631644,3472.5570479999988,9068.872190933334,8872.256360500001,9374.5909224,502.33456189999924,8783.009735666667,8676.0924586,8863.8754311,187.78297249999923,8501.053669,8042.7892867,8782.2662704,739.4769836999994
2023-07-08 23:00:00-05:00,10110.892981833334,9918.8315534,10393.3111958,474.47964240000147,10514.823163866668,8739.906116400001,12212.4631644,3472.5570479999988,8964.514852466667,8872.256360500001,9061.518907,189.26254649999828,8953.248232766668,8676.0924586,9374.5909224,698.4984638000005,8774.749050466668,8678.1054499,8863.8754311,185.76998119999917
2023-07-09 00:00:00-05:00,9199.4671159,7286.2585985000005,10393.3111958,3107.0525973000003,10941.699857166668,10020.5361963,12212.4631644,2191.9269681000005,8891.22712796667,8739.906116400001,9061.518907,321.61279059999833,9003.484223633333,8676.0924586,9374.5909224,698.4984638000005,8783.680732766668,8678.1054499,8863.8754311,185.76998119999917
2023-07-09 01:00:00-05:00,8337.772450900002,7286.2585985000005,9918.8315534,2632.572954899999,10335.315867633335,10020.5361963,10592.1002108,571.5640144999998,10004.629395933336,8739.906116400001,12212.4631644,3472.5570479999988,9068.872190933334,8872.256360500001,9374.5909224,502.33456189999924,8783.009735666667,8676.0924586,8863.8754311,187.78297249999923
2023-07-09 02:00:00-05:00,7772.626573266668,7286.2585985000005,8223.3939205,937.1353220000001,10110.892981833334,9918.8315534,10393.3111958,474.47964240000147,10514.823163866668,8739.906116400001,12212.4631644,3472.5570479999988,8964.514852466667,8872.256360500001,9061.518907,189.26254649999828,8953.248232766668,8676.0924586,9374.5909224,698.4984638000005
2023-07-09 03:00:00-05:00,8171.787535200001,7808.227200799999,8483.7414843,675.5142835000015,9199.4671159,7286.2585985000005,10393.3111958,3107.0525973000003,10941.699857166668,10020.5361963,12212.4631644,2191.9269681000005,8891.22712796667,8739.906116400001,9061.518907,321.61279059999833,9003.484223633333,8676.0924586,9374.5909224,698.4984638000005
