timestamp_ccentral,turbidity_pnwa_mean_1_3,turbidity_pnwa_min_1_3,turbidity_pnwa_max_1_3,turbidity_pnwa_max_min_1_3,turbidity_pnwa_mean_4_6,turbidity_pnwa_min_4_6,turbidity_pnwa_max_4_6,turbidity_pnwa_max_min_4_6,turbidity_pnwa_mean_7_9,turbidity_pnwa_min_7_9,turbidity_pnwa_max_7_9,turbidity_pnwa_max_min_7_9,turbidity_pnwa_mean_10_12,turbidity_pnwa_min_10_12,turbidity_pnwa_max_10_12,turbidity_pnwa_max_min_10_12,turbidity_pnwa_mean_13_15,turbidity_pnwa_min_13_15,turbidity_pnwa_max_13_15,turbidity_pnwa_max_min_13_15
2021-09-10 22:00:00-05:00,7.792533333333334,7.4214,8.2688,0.8474000000000004,6.476466666666667,6.2054,6.7374,0.532,7.0756000000000006,6.9616,7.2884,0.3268000000000004,8.208,7.9572,8.6678,0.7105999999999995,7.179466666666666,6.2776,7.7938,1.5162000000000004
2021-09-10 23:00:00-05:00,7.4024,6.517,8.2688,1.7518000000000002,6.876733333333334,6.2054,7.6874,1.4820000000000002,6.9121999999999995,6.4866,7.2884,0.8018000000000001,7.8812,6.9768,8.6678,1.6909999999999998,7.739333333333334,7.467,7.9572,0.49020000000000064
2021-09-11 00:00:00-05:00,7.342866666666666,6.517,8.0902,1.573199999999999,7.564533333333333,6.7374,8.2688,1.5314000000000005,6.6601333333333335,6.2054,7.2884,1.0830000000000002,7.5354,6.9616,8.6678,1.7062,7.916666666666667,7.7938,7.999,0.2051999999999996
2021-09-11 01:00:00-05:00,7.739333333333332,6.517,8.6108,2.093799999999999,7.792533333333334,7.4214,8.2688,0.8474000000000004,6.476466666666667,6.2054,6.7374,0.532,7.0756000000000006,6.9616,7.2884,0.3268000000000004,8.208,7.9572,8.6678,0.7105999999999995
2021-09-11 02:00:00-05:00,8.5956,8.0902,9.0858,0.9956000000000014,7.4024,6.517,8.2688,1.7518000000000002,6.876733333333334,6.2054,7.6874,1.4820000000000002,6.9121999999999995,6.4866,7.2884,0.8018000000000001,7.8812,6.9768,8.6678,1.6909999999999998
2021-09-11 03:00:00-05:00,9.540533333333334,8.6108,10.925,2.3142000000000014,7.342866666666666,6.517,8.0902,1.573199999999999,7.564533333333333,6.7374,8.2688,1.5314000000000005,6.6601333333333335,6.2054,7.2884,1.0830000000000002,7.5354,6.9616,8.6678,1.7062
2021-09-11 04:00:00-05:00,10.282800000000002,9.0858,10.925,1.8392,7.739333333333332,6.517,8.6108,2.093799999999999,7.792533333333334,7.4214,8.2688,0.8474000000000004,6.476466666666667,6.2054,6.7374,0.532,7.0756000000000006,6.9616,7.2884,0.3268000000000004
2021-09-11 05:00:00-05:00,10.940199999999999,10.8376,11.058,0.2203999999999997,8.5956,8.0902,9.0858,0.9956000000000014,7.4024,6.517,8.2688,1.7518000000000002,6.876733333333334,6.2054,7.6874,1.4820000000000002,6.9121999999999995,6.4866,7.2884,0.8018000000000001
2021-09-11 06:00:00-05:00,10.574133333333334,9.8268,11.058,1.2311999999999994,9.540533333333334,8.6108,10.925,2.3142000000000014,7.342866666666666,6.517,8.0902,1.573199999999999,7.564533333333333,6.7374,8.2688,1.5314000000000005,6.6601333333333335,6.2054,7.2884,1.0830000000000002
2021-09-11 07:00:00-05:00,9.831866666666665,8.6108,11.058,2.4472000000000005,10.282800000000002,9.0858,10.925,1.8392,7.739333333333332,6.517,8.6108,2.093799999999999,7.792533333333334,7.4214,8.2688,0.8474000000000004,6.476466666666667,6.2054,6.7374,0.532
2021-09-11 08:00:00-05:00,9.2378,8.6108,9.8268,1.216000000000001,10.940199999999999,10.8376,11.058,0.2203999999999997,8.5956,8.0902,9.0858,0.9956000000000014,7.4024,6.517,8.2688,1.7518000000000002,6.876733333333334,6.2054,7.6874,1.4820000000000002
2021-09-11 09:00:00-05:00,8.772933333333333,8.4322,9.2758,0.8436000000000003,10.574133333333334,9.8268,11.058,1.2311999999999994,9.540533333333334,8.6108,10.925,2.3142000000000014,7.342866666666666,6.517,8.0902,1.573199999999999,7.564533333333333,6.7374,8.2688,1.5314000000000005
2021-09-11 10:00:00-05:00,9.103533333333333,8.4322,9.6026,1.1704000000000008,9.831866666666665,8.6108,11.058,2.4472000000000005,10.282800000000002,9.0858,10.925,1.8392,7.739333333333332,6.517,8.6108,2.093799999999999,7.792533333333334,7.4214,8.2688,0.8474000000000004
2021-09-11 11:00:00-05:00,8.430933333333334,7.258,9.6026,2.3446000000000007,9.2378,8.6108,9.8268,1.216000000000001,10.940199999999999,10.8376,11.058,0.2203999999999997,8.5956,8.0902,9.0858,0.9956000000000014,7.4024,6.517,8.2688,1.7518000000000002
2021-09-11 12:00:00-05:00,8.628533333333333,7.258,9.6026,2.3446000000000007,8.772933333333333,8.4322,9.2758,0.8436000000000003,10.574133333333334,9.8268,11.058,1.2311999999999994,9.540533333333334,8.6108,10.925,2.3142000000000014,7.342866666666666,6.517,8.0902,1.573199999999999
2021-09-11 13:00:00-05:00,7.955933333333334,7.258,9.025,1.7670000000000003,9.103533333333333,8.4322,9.6026,1.1704000000000008,9.831866666666665,8.6108,11.058,2.4472000000000005,10.282800000000002,9.0858,10.925,1.8392,7.739333333333332,6.517,8.6108,2.093799999999999
2021-09-11 14:00:00-05:00,8.178866666666666,7.5848,9.025,1.4402,8.430933333333334,7.258,9.6026,2.3446000000000007,9.2378,8.6108,9.8268,1.216000000000001,10.940199999999999,10.8376,11.058,0.2203999999999997,8.5956,8.0902,9.0858,0.9956000000000014
2021-09-11 15:00:00-05:00,7.708933333333333,7.5848,7.9268,0.34199999999999964,8.628533333333333,7.258,9.6026,2.3446000000000007,8.772933333333333,8.4322,9.2758,0.8436000000000003,10.574133333333334,9.8268,11.058,1.2311999999999994,9.540533333333334,8.6108,10.925,2.3142000000000014
2021-09-11 16:00:00-05:00,8.292866666666667,7.6152,9.3366,1.721400000000001,7.955933333333334,7.258,9.025,1.7670000000000003,9.103533333333333,8.4322,9.6026,1.1704000000000008,9.831866666666665,8.6108,11.058,2.4472000000000005,10.282800000000002,9.0858,10.925,1.8392
2021-09-11 17:00:00-05:00,8.570266666666667,7.6152,9.3366,1.721400000000001,8.178866666666666,7.5848,9.025,1.4402,8.430933333333334,7.258,9.6026,2.3446000000000007,9.2378,8.6108,9.8268,1.216000000000001,10.940199999999999,10.8376,11.058,0.2203999999999997
2021-09-11 18:00:00-05:00,8.5158,7.4518,9.3366,1.8848000000000003,7.708933333333333,7.5848,7.9268,0.34199999999999964,8.628533333333333,7.258,9.6026,2.3446000000000007,8.772933333333333,8.4322,9.2758,0.8436000000000003,10.574133333333334,9.8268,11.058,1.2311999999999994
2021-09-11 19:00:00-05:00,8.17,7.4518,8.759,1.3072,8.292866666666667,7.6152,9.3366,1.721400000000001,7.955933333333334,7.258,9.025,1.7670000000000003,9.103533333333333,8.4322,9.6026,1.1704000000000008,9.831866666666665,8.6108,11.058,2.4472000000000005
2021-09-11 20:00:00-05:00,8.075000000000001,7.4518,8.474,1.0221999999999998,8.570266666666667,7.6152,9.3366,1.721400000000001,8.178866666666666,7.5848,9.025,1.4402,8.430933333333334,7.258,9.6026,2.3446000000000007,9.2378,8.6108,9.8268,1.216000000000001
2021-09-11 21:00:00-05:00,8.163666666666668,7.7178,8.474,0.7561999999999998,8.5158,7.4518,9.3366,1.8848000000000003,7.708933333333333,7.5848,7.9268,0.34199999999999964,8.628533333333333,7.258,9.6026,2.3446000000000007,8.772933333333333,8.4322,9.2758,0.8436000000000003
2021-09-11 22:00:00-05:00,7.886266666666667,7.467,8.474,1.0070000000000006,8.17,7.4518,8.759,1.3072,8.292866666666667,7.6152,9.3366,1.721400000000001,7.955933333333334,7.258,9.025,1.7670000000000003,9.103533333333333,8.4322,9.6026,1.1704000000000008
2021-09-11 23:00:00-05:00,8.049666666666667,7.467,8.9642,1.4972000000000003,8.075000000000001,7.4518,8.474,1.0221999999999998,8.570266666666667,7.6152,9.3366,1.721400000000001,8.178866666666666,7.5848,9.025,1.4402,8.430933333333334,7.258,9.6026,2.3446000000000007
2021-09-12 00:00:00-05:00,7.7824,6.916,8.9642,2.0481999999999996,8.163666666666668,7.7178,8.474,0.7561999999999998,8.5158,7.4518,9.3366,1.8848000000000003,7.708933333333333,7.5848,7.9268,0.34199999999999964,8.628533333333333,7.258,9.6026,2.3446000000000007
2021-09-12 01:00:00-05:00,7.6088666666666676,6.916,8.9642,2.0481999999999996,7.886266666666667,7.467,8.474,1.0070000000000006,8.17,7.4518,8.759,1.3072,8.292866666666667,7.6152,9.3366,1.721400000000001,7.955933333333334,7.258,9.025,1.7670000000000003
2021-09-12 02:00:00-05:00,7.016066666666667,6.916,7.1858,0.26980000000000004,8.049666666666667,7.467,8.9642,1.4972000000000003,8.075000000000001,7.4518,8.474,1.0221999999999998,8.570266666666667,7.6152,9.3366,1.721400000000001,8.178866666666666,7.5848,9.025,1.4402
2021-09-12 03:00:00-05:00,7.669666666666667,6.9464,8.8768,1.9303999999999997,7.7824,6.916,8.9642,2.0481999999999996,8.163666666666668,7.7178,8.474,0.7561999999999998,8.5158,7.4518,9.3366,1.8848000000000003,7.708933333333333,7.5848,7.9268,0.34199999999999964
2021-09-12 04:00:00-05:00,7.441666666666666,6.2624,8.8768,2.614399999999999,7.6088666666666676,6.916,8.9642,2.0481999999999996,7.886266666666667,7.467,8.474,1.0070000000000006,8.17,7.4518,8.759,1.3072,8.292866666666667,7.6152,9.3366,1.721400000000001
2021-09-12 05:00:00-05:00,7.0604000000000005,6.042,8.8768,2.8347999999999995,7.016066666666667,6.916,7.1858,0.26980000000000004,8.049666666666667,7.467,8.9642,1.4972000000000003,8.075000000000001,7.4518,8.474,1.0221999999999998,8.570266666666667,7.6152,9.3366,1.721400000000001
2021-09-12 06:00:00-05:00,6.214266666666667,6.042,6.3384,0.2964000000000002,7.669666666666667,6.9464,8.8768,1.9303999999999997,7.7824,6.916,8.9642,2.0481999999999996,8.163666666666668,7.7178,8.474,0.7561999999999998,8.5158,7.4518,9.3366,1.8848000000000003
2021-09-12 07:00:00-05:00,6.472666666666666,6.042,7.0376,0.9956000000000005,7.441666666666666,6.2624,8.8768,2.614399999999999,7.6088666666666676,6.916,8.9642,2.0481999999999996,7.886266666666667,7.467,8.474,1.0070000000000006,8.17,7.4518,8.759,1.3072
2021-09-12 08:00:00-05:00,6.903333333333333,6.3384,7.334,0.9955999999999996,7.0604000000000005,6.042,8.8768,2.8347999999999995,7.016066666666667,6.916,7.1858,0.26980000000000004,8.049666666666667,7.467,8.9642,1.4972000000000003,8.075000000000001,7.4518,8.474,1.0221999999999998
2021-09-12 09:00:00-05:00,7.145266666666667,7.0376,7.334,0.29639999999999933,6.214266666666667,6.042,6.3384,0.2964000000000002,7.669666666666667,6.9464,8.8768,1.9303999999999997,7.7824,6.916,8.9642,2.0481999999999996,8.163666666666668,7.7178,8.474,0.7561999999999998
2021-09-12 10:00:00-05:00,7.298533333333332,7.0642,7.4974,0.43320000000000025,6.472666666666666,6.042,7.0376,0.9956000000000005,7.441666666666666,6.2624,8.8768,2.614399999999999,7.6088666666666676,6.916,8.9642,2.0481999999999996,7.886266666666667,7.467,8.474,1.0070000000000006
2021-09-12 11:00:00-05:00,7.0553333333333335,6.6044,7.4974,0.8929999999999998,6.903333333333333,6.3384,7.334,0.9955999999999996,7.0604000000000005,6.042,8.8768,2.8347999999999995,7.016066666666667,6.916,7.1858,0.26980000000000004,8.049666666666667,7.467,8.9642,1.4972000000000003
2021-09-12 12:00:00-05:00,6.620866666666667,5.7608,7.4974,1.7366000000000001,7.145266666666667,7.0376,7.334,0.29639999999999933,6.214266666666667,6.042,6.3384,0.2964000000000002,7.669666666666667,6.9464,8.8768,1.9303999999999997,7.7824,6.916,8.9642,2.0481999999999996
2021-09-12 13:00:00-05:00,6.413133333333334,5.7608,6.8742,1.1134000000000004,7.298533333333332,7.0642,7.4974,0.43320000000000025,6.472666666666666,6.042,7.0376,0.9956000000000005,7.441666666666666,6.2624,8.8768,2.614399999999999,7.6088666666666676,6.916,8.9642,2.0481999999999996
2021-09-12 14:00:00-05:00,6.443533333333332,5.7608,6.8742,1.1134000000000004,7.0553333333333335,6.6044,7.4974,0.8929999999999998,6.903333333333333,6.3384,7.334,0.9955999999999996,7.0604000000000005,6.042,8.8768,2.8347999999999995,7.016066666666667,6.916,7.1858,0.26980000000000004
2021-09-12 15:00:00-05:00,6.9426,6.6956,7.258,0.5624000000000002,6.620866666666667,5.7608,7.4974,1.7366000000000001,7.145266666666667,7.0376,7.334,0.29639999999999933,6.214266666666667,6.042,6.3384,0.2964000000000002,7.669666666666667,6.9464,8.8768,1.9303999999999997
2021-09-12 16:00:00-05:00,6.9223333333333334,6.6956,7.258,0.5624000000000002,6.413133333333334,5.7608,6.8742,1.1134000000000004,7.298533333333332,7.0642,7.4974,0.43320000000000025,6.472666666666666,6.042,7.0376,0.9956000000000005,7.441666666666666,6.2624,8.8768,2.614399999999999
2021-09-12 17:00:00-05:00,7.1743999999999994,6.8134,7.4518,0.6384000000000007,6.443533333333332,5.7608,6.8742,1.1134000000000004,7.0553333333333335,6.6044,7.4974,0.8929999999999998,6.903333333333333,6.3384,7.334,0.9955999999999996,7.0604000000000005,6.042,8.8768,2.8347999999999995
2021-09-12 18:00:00-05:00,7.0553333333333335,6.8134,7.4518,0.6384000000000007,6.9426,6.6956,7.258,0.5624000000000002,6.620866666666667,5.7608,7.4974,1.7366000000000001,7.145266666666667,7.0376,7.334,0.29639999999999933,6.214266666666667,6.042,6.3384,0.2964000000000002
2021-09-12 19:00:00-05:00,7.2732,6.9008,7.467,0.5661999999999994,6.9223333333333334,6.6956,7.258,0.5624000000000002,6.413133333333334,5.7608,6.8742,1.1134000000000004,7.298533333333332,7.0642,7.4974,0.43320000000000025,6.472666666666666,6.042,7.0376,0.9956000000000005
2021-09-12 20:00:00-05:00,7.2732,6.9008,7.467,0.5661999999999994,7.1743999999999994,6.8134,7.4518,0.6384000000000007,6.443533333333332,5.7608,6.8742,1.1134000000000004,7.0553333333333335,6.6044,7.4974,0.8929999999999998,6.903333333333333,6.3384,7.334,0.9955999999999996
2021-09-12 21:00:00-05:00,7.373266666666667,7.201,7.467,0.266,7.0553333333333335,6.8134,7.4518,0.6384000000000007,6.9426,6.6956,7.258,0.5624000000000002,6.620866666666667,5.7608,7.4974,1.7366000000000001,7.145266666666667,7.0376,7.334,0.29639999999999933
2021-09-12 22:00:00-05:00,7.066733333333333,6.5474,7.4518,0.9044000000000008,7.2732,6.9008,7.467,0.5661999999999994,6.9223333333333334,6.6956,7.258,0.5624000000000002,6.413133333333334,5.7608,6.8742,1.1134000000000004,7.298533333333332,7.0642,7.4974,0.43320000000000025
2021-09-12 23:00:00-05:00,6.986933333333333,6.5474,7.2124,0.665,7.2732,6.9008,7.467,0.5661999999999994,7.1743999999999994,6.8134,7.4518,0.6384000000000007,6.443533333333332,5.7608,6.8742,1.1134000000000004,7.0553333333333335,6.6044,7.4974,0.8929999999999998
2021-09-13 00:00:00-05:00,6.723466666666666,6.4106,7.2124,0.8018000000000001,7.373266666666667,7.201,7.467,0.266,7.0553333333333335,6.8134,7.4518,0.6384000000000007,6.9426,6.6956,7.258,0.5624000000000002,6.620866666666667,5.7608,7.4974,1.7366000000000001
2021-09-13 01:00:00-05:00,6.713333333333334,6.4106,7.2124,0.8018000000000001,7.066733333333333,6.5474,7.4518,0.9044000000000008,7.2732,6.9008,7.467,0.5661999999999994,6.9223333333333334,6.6956,7.258,0.5624000000000002,6.413133333333334,5.7608,6.8742,1.1134000000000004
2021-09-13 02:00:00-05:00,6.040733333333333,5.1946,6.517,1.3224,6.986933333333333,6.5474,7.2124,0.665,7.2732,6.9008,7.467,0.5661999999999994,7.1743999999999994,6.8134,7.4518,0.6384000000000007,6.443533333333332,5.7608,6.8742,1.1134000000000004
2021-09-13 03:00:00-05:00,6.016666666666667,5.1946,6.517,1.3224,6.723466666666666,6.4106,7.2124,0.8018000000000001,7.373266666666667,7.201,7.467,0.266,7.0553333333333335,6.8134,7.4518,0.6384000000000007,6.9426,6.6956,7.258,0.5624000000000002
2021-09-13 04:00:00-05:00,6.357400000000001,5.1946,7.5392,2.3446,6.713333333333334,6.4106,7.2124,0.8018000000000001,7.066733333333333,6.5474,7.4518,0.9044000000000008,7.2732,6.9008,7.467,0.5661999999999994,6.9223333333333334,6.6956,7.258,0.5624000000000002
2021-09-13 05:00:00-05:00,6.3928666666666665,5.301,7.5392,2.2382,6.040733333333333,5.1946,6.517,1.3224,6.986933333333333,6.5474,7.2124,0.665,7.2732,6.9008,7.467,0.5661999999999994,7.1743999999999994,6.8134,7.4518,0.6384000000000007
2021-09-13 06:00:00-05:00,6.200333333333333,5.301,7.5392,2.2382,6.016666666666667,5.1946,6.517,1.3224,6.723466666666666,6.4106,7.2124,0.8018000000000001,7.373266666666667,7.201,7.467,0.266,7.0553333333333335,6.8134,7.4518,0.6384000000000007
2021-09-13 07:00:00-05:00,5.789933333333333,5.301,6.308,1.0069999999999997,6.357400000000001,5.1946,7.5392,2.3446,6.713333333333334,6.4106,7.2124,0.8018000000000001,7.066733333333333,6.5474,7.4518,0.9044000000000008,7.2732,6.9008,7.467,0.5661999999999994
2021-09-13 08:00:00-05:00,6.343466666666667,5.7608,6.9616,1.2008,6.3928666666666665,5.301,7.5392,2.2382,6.040733333333333,5.1946,6.517,1.3224,6.986933333333333,6.5474,7.2124,0.665,7.2732,6.9008,7.467,0.5661999999999994
2021-09-13 09:00:00-05:00,6.9274,6.308,7.5126,1.2046000000000001,6.200333333333333,5.301,7.5392,2.2382,6.016666666666667,5.1946,6.517,1.3224,6.723466666666666,6.4106,7.2124,0.8018000000000001,7.373266666666667,7.201,7.467,0.266
2021-09-13 10:00:00-05:00,7.358066666666666,6.9616,7.6,0.6383999999999999,5.789933333333333,5.301,6.308,1.0069999999999997,6.357400000000001,5.1946,7.5392,2.3446,6.713333333333334,6.4106,7.2124,0.8018000000000001,7.066733333333333,6.5474,7.4518,0.9044000000000008
2021-09-13 11:00:00-05:00,8.1054,7.5126,9.2036,1.6909999999999998,6.343466666666667,5.7608,6.9616,1.2008,6.3928666666666665,5.301,7.5392,2.2382,6.040733333333333,5.1946,6.517,1.3224,6.986933333333333,6.5474,7.2124,0.665
2021-09-13 12:00:00-05:00,8.892000000000001,7.6,9.8724,2.272400000000001,6.9274,6.308,7.5126,1.2046000000000001,6.200333333333333,5.301,7.5392,2.2382,6.016666666666667,5.1946,6.517,1.3224,6.723466666666666,6.4106,7.2124,0.8018000000000001
2021-09-13 13:00:00-05:00,8.886933333333333,7.5848,9.8724,2.2876000000000003,7.358066666666666,6.9616,7.6,0.6383999999999999,5.789933333333333,5.301,6.308,1.0069999999999997,6.357400000000001,5.1946,7.5392,2.3446,6.713333333333334,6.4106,7.2124,0.8018000000000001
2021-09-13 14:00:00-05:00,8.461333333333334,7.5848,9.8724,2.2876000000000003,8.1054,7.5126,9.2036,1.6909999999999998,6.343466666666667,5.7608,6.9616,1.2008,6.3928666666666665,5.301,7.5392,2.2382,6.040733333333333,5.1946,6.517,1.3224
2021-09-13 15:00:00-05:00,7.654466666666667,7.4518,7.9268,0.47499999999999964,8.892000000000001,7.6,9.8724,2.272400000000001,6.9274,6.308,7.5126,1.2046000000000001,6.200333333333333,5.301,7.5392,2.2382,6.016666666666667,5.1946,6.517,1.3224
2021-09-13 16:00:00-05:00,8.218133333333332,7.4518,9.2758,1.8239999999999998,8.886933333333333,7.5848,9.8724,2.2876000000000003,7.358066666666666,6.9616,7.6,0.6383999999999999,5.789933333333333,5.301,6.308,1.0069999999999997,6.357400000000001,5.1946,7.5392,2.3446
2021-09-13 17:00:00-05:00,8.609533333333333,7.4518,9.2758,1.8239999999999998,8.461333333333334,7.5848,9.8724,2.2876000000000003,8.1054,7.5126,9.2036,1.6909999999999998,6.343466666666667,5.7608,6.9616,1.2008,6.3928666666666665,5.301,7.5392,2.2382
2021-09-13 18:00:00-05:00,9.717866666666668,9.101,10.7768,1.6757999999999988,7.654466666666667,7.4518,7.9268,0.47499999999999964,8.892000000000001,7.6,9.8724,2.272400000000001,6.9274,6.308,7.5126,1.2046000000000001,6.200333333333333,5.301,7.5392,2.2382
2021-09-13 19:00:00-05:00,9.940800000000001,9.101,10.7768,1.6757999999999988,8.218133333333332,7.4518,9.2758,1.8239999999999998,8.886933333333333,7.5848,9.8724,2.2876000000000003,7.358066666666666,6.9616,7.6,0.6383999999999999,5.789933333333333,5.301,6.308,1.0069999999999997
2021-09-13 20:00:00-05:00,9.4202,7.5392,10.7768,3.2375999999999996,8.609533333333333,7.4518,9.2758,1.8239999999999998,8.461333333333334,7.5848,9.8724,2.2876000000000003,8.1054,7.5126,9.2036,1.6909999999999998,6.343466666666667,5.7608,6.9616,1.2008
2021-09-13 21:00:00-05:00,8.8806,7.5392,9.9446,2.4053999999999993,9.717866666666668,9.101,10.7768,1.6757999999999988,7.654466666666667,7.4518,7.9268,0.47499999999999964,8.892000000000001,7.6,9.8724,2.272400000000001,6.9274,6.308,7.5126,1.2046000000000001
2021-09-13 22:00:00-05:00,8.064866666666667,7.4974,9.158,1.6605999999999996,9.940800000000001,9.101,10.7768,1.6757999999999988,8.218133333333332,7.4518,9.2758,1.8239999999999998,8.886933333333333,7.5848,9.8724,2.2876000000000003,7.358066666666666,6.9616,7.6,0.6383999999999999
2021-09-13 23:00:00-05:00,8.674133333333334,7.4974,9.367,1.869600000000001,9.4202,7.5392,10.7768,3.2375999999999996,8.609533333333333,7.4518,9.2758,1.8239999999999998,8.461333333333334,7.5848,9.8724,2.2876000000000003,8.1054,7.5126,9.2036,1.6909999999999998
2021-09-14 00:00:00-05:00,8.486666666666666,7.4974,9.367,1.869600000000001,8.8806,7.5392,9.9446,2.4053999999999993,9.717866666666668,9.101,10.7768,1.6757999999999988,7.654466666666667,7.4518,7.9268,0.47499999999999964,8.892000000000001,7.6,9.8724,2.272400000000001
2021-09-14 01:00:00-05:00,8.961666666666666,8.5956,9.367,0.7714000000000016,8.064866666666667,7.4974,9.158,1.6605999999999996,9.940800000000001,9.101,10.7768,1.6757999999999988,8.218133333333332,7.4518,9.2758,1.8239999999999998,8.886933333333333,7.5848,9.8724,2.2876000000000003
2021-09-14 02:00:00-05:00,9.000933333333334,8.5956,9.4848,0.8892000000000007,8.674133333333334,7.4974,9.367,1.869600000000001,9.4202,7.5392,10.7768,3.2375999999999996,8.609533333333333,7.4518,9.2758,1.8239999999999998,8.461333333333334,7.5848,9.8724,2.2876000000000003
2021-09-14 03:00:00-05:00,9.411333333333333,8.9224,9.8268,0.9044000000000008,8.486666666666666,7.4974,9.367,1.869600000000001,8.8806,7.5392,9.9446,2.4053999999999993,9.717866666666668,9.101,10.7768,1.6757999999999988,7.654466666666667,7.4518,7.9268,0.47499999999999964
2021-09-14 04:00:00-05:00,9.598799999999999,9.4848,9.8268,0.3420000000000005,8.961666666666666,8.5956,9.367,0.7714000000000016,8.064866666666667,7.4974,9.158,1.6605999999999996,9.940800000000001,9.101,10.7768,1.6757999999999988,8.218133333333332,7.4518,9.2758,1.8239999999999998
2021-09-14 05:00:00-05:00,9.307466666666665,8.6108,9.8268,1.216000000000001,9.000933333333334,8.5956,9.4848,0.8892000000000007,8.674133333333334,7.4974,9.367,1.869600000000001,9.4202,7.5392,10.7768,3.2375999999999996,8.609533333333333,7.4518,9.2758,1.8239999999999998
2021-09-14 06:00:00-05:00,9.144066666666667,8.6108,9.4848,0.8740000000000006,9.411333333333333,8.9224,9.8268,0.9044000000000008,8.486666666666666,7.4974,9.367,1.869600000000001,8.8806,7.5392,9.9446,2.4053999999999993,9.717866666666668,9.101,10.7768,1.6757999999999988
2021-09-14 07:00:00-05:00,9.12,8.6108,9.4126,0.8018000000000001,9.598799999999999,9.4848,9.8268,0.3420000000000005,8.961666666666666,8.5956,9.367,0.7714000000000016,8.064866666666667,7.4974,9.158,1.6605999999999996,9.940800000000001,9.101,10.7768,1.6757999999999988
2021-09-14 08:00:00-05:00,9.292266666666668,9.1276,9.4126,0.28500000000000014,9.307466666666665,8.6108,9.8268,1.216000000000001,9.000933333333334,8.5956,9.4848,0.8892000000000007,8.674133333333334,7.4974,9.367,1.869600000000001,9.4202,7.5392,10.7768,3.2375999999999996
2021-09-14 09:00:00-05:00,9.336599999999999,9.1276,9.4696,0.3420000000000005,9.144066666666667,8.6108,9.4848,0.8740000000000006,9.411333333333333,8.9224,9.8268,0.9044000000000008,8.486666666666666,7.4974,9.367,1.869600000000001,8.8806,7.5392,9.9446,2.4053999999999993
2021-09-14 10:00:00-05:00,9.3556,9.1276,9.4696,0.3420000000000005,9.12,8.6108,9.4126,0.8018000000000001,9.598799999999999,9.4848,9.8268,0.3420000000000005,8.961666666666666,8.5956,9.367,0.7714000000000016,8.064866666666667,7.4974,9.158,1.6605999999999996
2021-09-14 11:00:00-05:00,8.935066666666666,7.866,9.4696,1.6036000000000001,9.292266666666668,9.1276,9.4126,0.28500000000000014,9.307466666666665,8.6108,9.8268,1.216000000000001,9.000933333333334,8.5956,9.4848,0.8892000000000007,8.674133333333334,7.4974,9.367,1.869600000000001
2021-09-14 12:00:00-05:00,8.187733333333332,7.2276,9.4696,2.242,9.336599999999999,9.1276,9.4696,0.3420000000000005,9.144066666666667,8.6108,9.4848,0.8740000000000006,9.411333333333333,8.9224,9.8268,0.9044000000000008,8.486666666666666,7.4974,9.367,1.869600000000001
2021-09-14 13:00:00-05:00,7.658266666666666,7.2276,7.8812,0.6536,9.3556,9.1276,9.4696,0.3420000000000005,9.12,8.6108,9.4126,0.8018000000000001,9.598799999999999,9.4848,9.8268,0.3420000000000005,8.961666666666666,8.5956,9.367,0.7714000000000016
2021-09-14 14:00:00-05:00,8.059800000000001,7.2276,9.0706,1.8430000000000009,8.935066666666666,7.866,9.4696,1.6036000000000001,9.292266666666668,9.1276,9.4126,0.28500000000000014,9.307466666666665,8.6108,9.8268,1.216000000000001,9.000933333333334,8.5956,9.4848,0.8892000000000007
2021-09-14 15:00:00-05:00,8.589266666666667,7.8812,9.0706,1.189400000000001,8.187733333333332,7.2276,9.4696,2.242,9.336599999999999,9.1276,9.4696,0.3420000000000005,9.144066666666667,8.6108,9.4848,0.8740000000000006,9.411333333333333,8.9224,9.8268,0.9044000000000008
2021-09-14 16:00:00-05:00,8.921133333333335,8.816,9.0706,0.25459999999999994,7.658266666666666,7.2276,7.8812,0.6536,9.3556,9.1276,9.4696,0.3420000000000005,9.12,8.6108,9.4126,0.8018000000000001,9.598799999999999,9.4848,9.8268,0.3420000000000005
2021-09-14 17:00:00-05:00,8.277666666666667,7.1402,8.8768,1.7365999999999993,8.059800000000001,7.2276,9.0706,1.8430000000000009,8.935066666666666,7.866,9.4696,1.6036000000000001,9.292266666666668,9.1276,9.4126,0.28500000000000014,9.307466666666665,8.6108,9.8268,1.216000000000001
2021-09-14 18:00:00-05:00,7.496133333333333,6.4714,8.8768,2.4053999999999993,8.589266666666667,7.8812,9.0706,1.189400000000001,8.187733333333332,7.2276,9.4696,2.242,9.336599999999999,9.1276,9.4696,0.3420000000000005,9.144066666666667,8.6108,9.4848,0.8740000000000006
2021-09-14 19:00:00-05:00,7.203533333333333,6.4714,7.999,1.5275999999999996,8.921133333333335,8.816,9.0706,0.25459999999999994,7.658266666666666,7.2276,7.8812,0.6536,9.3556,9.1276,9.4696,0.3420000000000005,9.12,8.6108,9.4126,0.8018000000000001
2021-09-14 20:00:00-05:00,7.005933333333334,6.4714,7.999,1.5275999999999996,8.277666666666667,7.1402,8.8768,1.7365999999999993,8.059800000000001,7.2276,9.0706,1.8430000000000009,8.935066666666666,7.866,9.4696,1.6036000000000001,9.292266666666668,9.1276,9.4126,0.28500000000000014
