,turbidity_pnwa_mean_1_3,turbidity_pnwa_min_1_3,turbidity_pnwa_max_1_3,turbidity_pnwa_max_min_1_3,turbidity_pnwa_mean_4_6,turbidity_pnwa_min_4_6,turbidity_pnwa_max_4_6,turbidity_pnwa_max_min_4_6,turbidity_pnwa_mean_7_9,turbidity_pnwa_min_7_9,turbidity_pnwa_max_7_9,turbidity_pnwa_max_min_7_9,turbidity_pnwa_mean_10_12,turbidity_pnwa_min_10_12,turbidity_pnwa_max_10_12,turbidity_pnwa_max_min_10_12,turbidity_pnwa_mean_13_15,turbidity_pnwa_min_13_15,turbidity_pnwa_max_13_15,turbidity_pnwa_max_min_13_15,turbidity_pnwa_mean_load_1_3,turbidity_pnwa_min_load_1_3,turbidity_pnwa_max_load_1_3,turbidity_pnwa_max_min_load_1_3,turbidity_pnwa_mean_load_4_6,turbidity_pnwa_min_load_4_6,turbidity_pnwa_max_load_4_6,turbidity_pnwa_max_min_load_4_6,turbidity_pnwa_mean_load_7_9,turbidity_pnwa_min_load_7_9,turbidity_pnwa_max_load_7_9,turbidity_pnwa_max_min_load_7_9,turbidity_pnwa_mean_load_10_12,turbidity_pnwa_min_load_10_12,turbidity_pnwa_max_load_10_12,turbidity_pnwa_max_min_load_10_12,turbidity_pnwa_mean_load_13_15,turbidity_pnwa_min_load_13_15,turbidity_pnwa_max_load_13_15,turbidity_pnwa_max_min_load_13_15,turbidity_wmth_mean_1_3,turbidity_wmth_min_1_3,turbidity_wmth_max_1_3,turbidity_wmth_max_min_1_3,turbidity_wmth_mean_4_6,turbidity_wmth_min_4_6,turbidity_wmth_max_4_6,turbidity_wmth_max_min_4_6,turbidity_wmth_mean_7_9,turbidity_wmth_min_7_9,turbidity_wmth_max_7_9,turbidity_wmth_max_min_7_9,turbidity_wmth_mean_10_12,turbidity_wmth_min_10_12,turbidity_wmth_max_10_12,turbidity_wmth_max_min_10_12,turbidity_wmth_mean_13_15,turbidity_wmth_min_13_15,turbidity_wmth_max_13_15,turbidity_wmth_max_min_13_15,turbidity_wmth_mean_load_1_3,turbidity_wmth_min_load_1_3,turbidity_wmth_max_load_1_3,turbidity_wmth_max_min_load_1_3,turbidity_wmth_mean_load_4_6,turbidity_wmth_min_load_4_6,turbidity_wmth_max_load_4_6,turbidity_wmth_max_min_load_4_6,turbidity_wmth_mean_load_7_9,turbidity_wmth_min_load_7_9,turbidity_wmth_max_load_7_9,turbidity_wmth_max_min_load_7_9,turbidity_wmth_mean_load_10_12,turbidity_wmth_min_load_10_12,turbidity_wmth_max_load_10_12,turbidity_wmth_max_min_load_10_12,turbidity_wmth_mean_load_13_15,turbidity_wmth_min_load_13_15,turbidity_wmth_max_load_13_15,turbidity_wmth_max_min_load_13_15,dschrg_pnwa_mean_1_3,dschrg_pnwa_min_1_3,dschrgpnwa_max_1_3,dschrgpnwa_max_min_1_3,dschrg_pnwa_mean_4_6,dschrg_pnwa_min_4_6,dschrgpnwa_max_4_6,dschrgpnwa_max_min_4_6,dschrg_pnwa_mean_7_9,dschrg_pnwa_min_7_9,dschrgpnwa_max_7_9,dschrgpnwa_max_min_7_9,dschrg_pnwa_mean_10_12,dschrg_pnwa_min_10_12,dschrgpnwa_max_10_12,dschrgpnwa_max_min_10_12,dschrg_pnwa_mean_13_15,dschrg_pnwa_min_13_15,dschrgpnwa_max_13_15,dschrgpnwa_max_min_13_15,dschrg_wmth_mean_1_3,dschrg_wmth_min_1_3,dschrgwmth_max_1_3,dschrgwmth_max_min_1_3,dschrg_wmth_mean_4_6,dschrg_wmth_min_4_6,dschrgwmth_max_4_6,dschrgwmth_max_min_4_6,dschrg_wmth_mean_7_9,dschrg_wmth_min_7_9,dschrgwmth_max_7_9,dschrgwmth_max_min_7_9,dschrg_wmth_mean_10_12,dschrg_wmth_min_10_12,dschrgwmth_max_10_12,dschrgwmth_max_min_10_12,dschrg_wmth_mean_13_15,dschrg_wmth_min_13_15,dschrgwmth_max_13_15,dschrgwmth_max_min_13_15
dschrg_pnwa_min_10_12,0.22952373322259526,0.23352089936462353,0.20839526264344846,0.14202605678675598,0.22906964454775472,0.23344869954244885,0.2077362325431112,0.14122857162932198,0.2285908654477977,0.23338064483264162,0.20703989506425505,0.14038147478426324,0.2273569925619005,0.2328555978536404,0.20574989683588518,0.13901956007568858,0.22696662644437715,0.23266671488631974,0.20528919986175037,0.1385386891658929,0.5475796708760456,0.6506931652545871,0.44683848091170764,0.1949762153054083,0.5479570299962175,0.6515813126828134,0.4469036251579722,0.19452189249823185,0.5483249429873054,0.652591937075621,0.44682871891214987,0.19378889129696222,0.5480555875683472,0.6539175417178554,0.4459338237493525,0.19171417068562355,0.5462949721484477,0.6516695940702664,0.4445006127447521,0.1912191488858817,0.49000838272244523,0.48669857385473886,0.49141525554126675,0.29412202934546466,0.489845016621231,0.4865001878872635,0.4912381352060424,0.28928476562653405,0.48972875717193953,0.4863121204480646,0.491209096939751,0.2903990229036353,0.489528684144089,0.4862447986217466,0.49093824572676237,0.2935749612729013,0.4894635242587762,0.4859957130515494,0.4909821034260929,0.2904445704486991,0.44728427148186695,0.4457170852624799,0.4472226231673167,0.2877095187955329,0.44716782548632,0.44562940283318747,0.44710404284750277,0.2856820197224107,0.4471082107800141,0.44552822926396396,0.44706825435465364,0.286569716717118,0.4468111971479008,0.44532742730470726,0.4466957033953399,0.2886120730163084,0.4466740690564993,0.44500297343229284,0.4467119472225614,0.2865900453755578,0.9921774163500622,0.9918526974782697,0.9910223713656916,-0.29363350606959515,0.9939847945801479,0.9935762217086809,0.9928624115021247,-0.2924371599713039,0.9965967034697211,0.9959926745522237,0.9956517593528711,-0.2884777071120786,0.9993169198612601,1.0,0.9974068868746637,-0.3187258332627573,0.9961715691139679,0.9959986071304361,0.9949459377806475,-0.29662710347478205,0.8319922278986729,0.8321372725659137,0.8318249193539463,0.42830951314939997,0.8323486811756009,0.832508813503651,0.8321591058972507,0.4254274027832629,0.8326616467076924,0.8328098955760728,0.8324875237282209,0.4262077384746669,0.8330187483811377,0.8331757167308061,0.8328340681704218,0.42476556645729,0.8335348101986637,0.8337230587074419,0.8333194503878532,0.42299609058689575
dschrgpnwa_max_10_12,0.22374786630646842,0.2277046238799629,0.2031654522754842,0.1384386006122083,0.22346091894794015,0.2274343951745336,0.20287954227666305,0.1382198660048182,0.22327386744205985,0.22762362661383928,0.2025192931320814,0.13766458625986097,0.22247135067196527,0.2274329923924122,0.20143127437670433,0.13638336689074126,0.22153039145169004,0.2268315845464124,0.20049867368351623,0.135519456795705,0.5448152090168289,0.6483700078722555,0.4440118517077979,0.19262620253649823,0.5452819570186189,0.6491116508402006,0.444334127907399,0.1926085122788703,0.5460636686933239,0.6503597318474169,0.4448064320691397,0.19246264819063885,0.5464811531844507,0.6516132668275613,0.4446819958273891,0.19146783894043315,0.5441195029499409,0.649646915961862,0.44239578263242,0.18965163115207145,0.4817822367037872,0.47854317650340994,0.4831338856299246,0.28884732024120185,0.4815518289143518,0.47818663838627046,0.4829901363563092,0.28540201527032755,0.4813846115534756,0.4780342846445957,0.482807252442197,0.2851624799994625,0.4810280172521189,0.47782918148131376,0.48237662730835573,0.28801463152705786,0.48088184328843997,0.4774873666395326,0.48234224984821117,0.2850403239516533,0.44001307500286563,0.4384918327942626,0.43991662463483777,0.28260726137594283,0.4398830095383544,0.4382887432902297,0.43989531771717094,0.2821883414821506,0.43981926215570427,0.43828039989259376,0.4397451673541989,0.28151956222269664,0.4394273632382515,0.43800313444121847,0.43927074895449314,0.28324806678472214,0.4392556987634615,0.43763980730359925,0.4392476096065751,0.28128300075519475,0.991634858035116,0.9907370547924231,0.9910640318738145,-0.27806310567833553,0.9933212431760018,0.9924165786679995,0.9926924263468291,-0.2790686372071642,0.9961117792300558,0.9949448297202951,0.9956967687244164,-0.2737956245270723,0.9993036659846879,0.9974068868746637,1.0,-0.2496839740019763,0.996343927034524,0.9956546992866475,0.9956974737585722,-0.2820763027716912,0.8304542156207244,0.8305644915976274,0.8303178745204671,0.4305149606580213,0.8308667406626106,0.8309755548891788,0.8307272972990578,0.4292751714836864,0.8311998465921009,0.8313027764444649,0.8310730197399256,0.4296640723332716,0.8315892183413143,0.83170841795339,0.83143823834636,0.42727565983106036,0.8321590598589164,0.8323199387103926,0.8319734080107646,0.42487324174449537
dschrgpnwa_max_min_10_12,-0.14136064435967785,-0.1430297096394456,-0.12815863177440587,-0.08764890572092175,-0.1390621615148964,-0.14564926153564167,-0.12308670985186815,-0.07982059186473392,-0.13510185995571983,-0.14226645883962521,-0.11847269241040614,-0.07573637886110395,-0.1290392505727538,-0.13767556743042647,-0.11542325388080789,-0.07427735977547247,-0.13623440188505015,-0.1431097024988943,-0.1215575021575474,-0.07922027946531619,-0.1921433916176205,-0.21565461062109667,-0.16431242097523197,-0.08640648996499141,-0.1912089701281319,-0.21800243592858812,-0.16105236682950724,-0.08056845812064925,-0.18569260201085783,-0.21494891129110133,-0.15368878036058872,-0.07257840490438375,-0.17669022217374233,-0.21642619645008263,-0.1433816943681684,-0.0577985560230394,-0.18429648197806187,-0.2123099346593303,-0.1543618818582375,-0.07512003483230799,-0.22878165968921602,-0.22711368746741797,-0.22969379860873482,-0.14004604043676208,-0.2291362145030333,-0.22819267876778043,-0.22923307051093642,-0.12713228981228586,-0.22929063981466682,-0.22762573980927886,-0.2302454069944375,-0.13829025203993175,-0.23016495166415823,-0.22839538502742787,-0.23112126026609076,-0.14175372309803574,-0.2307151419913048,-0.22897979575554722,-0.2316845214750835,-0.1394121861740369,-0.20691409077820022,-0.20602379408353022,-0.20717476362317655,-0.13652869139136123,-0.2068671257337134,-0.2068080976075789,-0.2062321745368209,-0.12280041876522219,-0.20668474577986765,-0.20583059311319235,-0.20694658781023115,-0.13552127992908997,-0.20706163993212398,-0.20609216415898537,-0.2073544386424478,-0.13853380113075658,-0.2072253783746523,-0.2062294620610332,-0.20760737602361024,-0.13735721235251241,-0.28923124055335286,-0.2966885061198478,-0.28120658571213236,0.28860056534970974,-0.2916081505559946,-0.29802450313649836,-0.28478936992107945,0.2592615577952013,-0.28961234089356447,-0.2968648075646571,-0.2823547321716782,0.27561655000959745,-0.2845540399388628,-0.3187258332627573,-0.2496839740019763,1.0,-0.28149042969486887,-0.28823765705987764,-0.27351659013297164,0.27605148632768234,-0.2880601354858961,-0.2883890158825843,-0.2877545818378783,-0.12408475883967184,-0.28762564711591276,-0.2880926668206822,-0.28715844501438,-0.10985992577140749,-0.28731927444698174,-0.2877334827551652,-0.2868805737381416,-0.11319013017291316,-0.28674669880202275,-0.2871025458362252,-0.2864144409640222,-0.12014597004057886,-0.2864880156197918,-0.28677021461543034,-0.2861780629807619,-0.12468473091145788
dschrg_pnwa_mean_13_15,0.22683883916214348,0.23063840187283308,0.20610256311477032,0.1406263555712276,0.22673489887724219,0.23066205906607998,0.2058946515143095,0.14035316888002008,0.22638234104041496,0.23055163461042838,0.20541376048655843,0.13980140169581093,0.22594541579863997,0.2304893842294566,0.20478537891507734,0.13903873360489635,0.22492309043125755,0.23018418263788137,0.20356038969322449,0.1376434492160558,0.5455457050208921,0.6485445152779936,0.4450664024991359,0.19393584251193205,0.5465655559023239,0.6499582830572913,0.4457224667148002,0.19393899382622592,0.5469835707966912,0.6508014746131566,0.4458975145397308,0.1936581981124159,0.5474950010801201,0.6518501276646699,0.44603907573492607,0.1931951695930475,0.5475950831240877,0.6532016204962485,0.44550591305638365,0.19158946486368228,0.48669394299868535,0.48340781938004523,0.48808194701851093,0.2920550061214488,0.4865299535241073,0.48312896187764276,0.4879908741758694,0.28841415512303203,0.48650194284485937,0.48308166637417677,0.48799067296259074,0.28879310109190076,0.4861895350325892,0.48295590068998107,0.4875557429629635,0.29113103173158716,0.48604700748145513,0.482608977585285,0.48755086479088555,0.28835011038374553,0.4443391745453245,0.4427862898521328,0.44426645145512683,0.2856973171755704,0.4442727676195096,0.4426598066680626,0.44429436642734565,0.28509489750603983,0.4443633595196298,0.4427608602870688,0.4443527767057265,0.2852656181225975,0.4440110021180322,0.4425657363375612,0.44386338594926555,0.2863313370985579,0.4438349635859543,0.44218926479836135,0.44386124172466823,0.2845750958190879,0.9910539053771887,0.9904321532528744,0.9902113540982987,-0.28526721863882876,0.9926406183563822,0.9920313091411396,0.991769043373645,-0.2862600423732841,0.9943877412661437,0.9937414272128741,0.9935097802825544,-0.28610157066241476,0.9970363973261609,0.9961715691139679,0.996343927034524,-0.28149042969486887,1.0,0.9993174496423163,0.9993039285885632,-0.2842489226908516,0.8327165507340704,0.8328486646613164,0.8325568582942542,0.42965070822594426,0.833147764813563,0.8332834546175709,0.8329815570416259,0.4280289523936733,0.8335296188600658,0.833671407847428,0.8333641803729197,0.4273721674415711,0.8338600049836712,0.8339760968840193,0.8337133027245696,0.4288005785531614,0.8342762014595637,0.8344326834858028,0.8340947147530501,0.42638728892848127
dschrg_pnwa_min_13_15,0.22912983558834313,0.2329697553255837,0.20818906829898207,0.1420518706829882,0.22943028652278807,0.23340526230787678,0.20832075647427065,0.14199367687657943,0.2290249703652691,0.23338998318552615,0.2077015911030123,0.14121597642021536,0.22849477961125736,0.23326492671581744,0.20696188610431562,0.14034487561449485,0.22724655980782818,0.23272478511866757,0.20565643559624183,0.13897101155697628,0.5463284315817791,0.6490972859348286,0.4459615172863767,0.19479390383386908,0.547537602155563,0.6506512063656118,0.44679914189379927,0.19495367007832032,0.5479347111797616,0.6515568831952582,0.4468837859641819,0.194512519822327,0.5482825341585761,0.6525509915489812,0.44678864292496545,0.19376552316888135,0.5480121047933383,0.6538769010011949,0.44589230166804256,0.19168789758203317,0.4898903565110388,0.48660198598010235,0.4912743142096853,0.2937436935762213,0.48974104988277506,0.48631107937514917,0.49122561618877153,0.2904629328197457,0.4897318761577179,0.48632844065178493,0.4912015784848185,0.2902369718724733,0.4894412938821826,0.48617933468232094,0.4908340624849795,0.2932531253590408,0.4893604689936666,0.4858888115697697,0.4908886360353203,0.29048569611940206,0.4471203898734793,0.44556556622763477,0.4470466297033352,0.28742530834035884,0.4470591893351013,0.4454262457563441,0.44709887319328695,0.28709274327113193,0.44714670559963754,0.44557558166572225,0.4471054545306733,0.28652103773360416,0.44679065778403937,0.4453264294543934,0.44666127508830045,0.288347264203257,0.44664560096265815,0.44497590102450824,0.44668839146926553,0.2866008241138419,0.9904969973450746,0.9900613827518286,0.9894488604588475,-0.2903203543814926,0.9921805981863604,0.9918570986600553,0.9910244259780409,-0.2937281709243256,0.993988457244162,0.9935812024698657,0.9928649043204704,-0.29244140545196884,0.9966010891081006,0.9959986071304361,0.9956546992866475,-0.28823765705987764,0.9993174496423163,1.0,0.997408391235105,-0.3184106587106145,0.831707131723632,0.8318520101978883,0.8315355561303793,0.4279796948518233,0.8321172896109221,0.8322689082057876,0.831938123430531,0.4261637895163803,0.8324679547100594,0.8326344048889117,0.8322785334844693,0.42458846733536776,0.8327826329915184,0.8329203383636249,0.8326137049960731,0.42622690767677157,0.8331731753784982,0.833344832032503,0.8329794220956169,0.4245514839585222
dschrgpnwa_max_13_15,0.2241416412874224,0.22794322106770692,0.20362928736380295,0.13890060190952416,0.22364745503468803,0.22757669896603833,0.20308743678860514,0.13840819571489665,0.22341472893507705,0.22736913191075617,0.20284558652810783,0.13821156831292375,0.2231711653139712,0.22749795248138643,0.2024372316975961,0.13762801380867357,0.22234315686287215,0.2272809876574941,0.20132215106539897,0.13632601061670674,0.5439704773576105,0.6471106000188331,0.44350195310598883,0.19272746143025737,0.5447695109725018,0.6483216211385697,0.4439707626154762,0.1926053232038639,0.5452571087515221,0.6490816542993085,0.44431351867746677,0.19260157433143124,0.5460178459206804,0.6503130961117506,0.4447645855790225,0.19244044025550242,0.5464334221849472,0.6515687589811369,0.44463727776254075,0.19143965921762518,0.4816514463776015,0.4783598504049067,0.48305906548212857,0.2895503344130237,0.48147888728677607,0.4781169392992873,0.4829138279947419,0.28531652869468294,0.48140900094488115,0.4779864571566494,0.4829241708900499,0.2863281052273749,0.48106856446021484,0.47787361261733036,0.4824041606474432,0.28791278985620083,0.48084760468030213,0.47745839666606726,0.482321106854087,0.28508173444253604,0.43984744959463873,0.438282674083627,0.43979663165252497,0.2831715604839667,0.43977877572962387,0.43818788406504405,0.4397875759208907,0.2820723313115604,0.4398491292381058,0.43822247114328067,0.439885141962763,0.2830149508537546,0.43949126958848134,0.438068637248478,0.43932724755961544,0.2832176391992249,0.4392689345105633,0.43765531583453754,0.43927805497254613,0.28140845471015397,0.9901517538498545,0.9893248372157701,0.9895380180878843,-0.27923619318688236,0.9916351857208225,0.9907375678504173,0.9910641553471762,-0.2781303199309711,0.9933220859630445,0.9924175067034439,0.9926933718866695,-0.279037802207192,0.99611240340816,0.9949459377806475,0.9956974737585722,-0.27351659013297164,0.9993039285885632,0.997408391235105,1.0,-0.24938223909732485,0.8302221690189193,0.8303380695758875,0.8300781152368099,0.429788944599941,0.8306617183012359,0.8307787917749561,0.830513351388624,0.4283756237472697,0.831057735600079,0.8311716184172231,0.8309203881934958,0.4286206844112791,0.8313828276309749,0.8314730528671991,0.8312635209165344,0.42992611294301497,0.8318102161954672,0.8319473551872176,0.8316460444781565,0.42675389745167625
dschrgpnwa_max_min_13_15,-0.13090226610584943,-0.13249994910743154,-0.11930058911057466,-0.08192862494099949,-0.14138538977802736,-0.14311727953393516,-0.12814687420551205,-0.0875886961597203,-0.13901403133955667,-0.14566401008636695,-0.12301631646430052,-0.07972375342665167,-0.13511930762750826,-0.14232325043285382,-0.11846389011687271,-0.07569658014206226,-0.12919741415580108,-0.13787428065470944,-0.11556226845348115,-0.07435056672960763,-0.18652221603489189,-0.21087647760502676,-0.1592997506748464,-0.08264869148607606,-0.19202429218433642,-0.2155381411943793,-0.16420086844957985,-0.08633018678273993,-0.19104387191096703,-0.21783648574374134,-0.1609023683249868,-0.08047087842356479,-0.1855676954208188,-0.21482198317235618,-0.15357303766369296,-0.07250345922667044,-0.1765727281453032,-0.216275622367604,-0.14328075910449337,-0.05775824185153376,-0.22980900552917605,-0.2287393688623085,-0.2300789483644549,-0.13176158105617394,-0.2297905559891337,-0.22809920511107365,-0.23068551592153175,-0.13827436783514618,-0.23014563108139033,-0.2291665043785163,-0.23026844435862767,-0.12814292313333947,-0.23023357937411432,-0.22860892750659345,-0.2311572262926414,-0.14055306163878106,-0.23101546943061768,-0.22919918872724876,-0.23196272463950518,-0.13995195714375808,-0.20775224583837848,-0.20731458844864206,-0.20754228177389492,-0.13014424262738822,-0.20765178762533948,-0.20676853907923787,-0.20791426851385006,-0.13613504943849355,-0.20770205238396716,-0.20762661841655933,-0.20706548824953655,-0.1236588772264496,-0.20740318842488042,-0.20658118098006836,-0.20763904163154995,-0.1372245263870588,-0.20768898047809625,-0.20668332104597079,-0.20797398799035086,-0.13695977843352508,-0.2863246251929302,-0.2913547910416905,-0.2803046751729313,0.22858710013250624,-0.28896533638487476,-0.2964397130656525,-0.28092545824006615,0.28898080481220423,-0.29127477987111766,-0.29771065330671326,-0.28443658881796746,0.2596886345699646,-0.28935698975486224,-0.29662710347478205,-0.2820763027716912,0.27605148632768234,-0.2842489226908516,-0.3184106587106145,-0.24938223909732485,1.0,-0.2891280146683541,-0.28941044763449386,-0.28884845230269945,-0.12798498535705388,-0.28888090467831845,-0.28921021679000836,-0.2885726510280443,-0.12408003533232304,-0.28853474048069605,-0.28901390919715964,-0.2880519021349053,-0.10886098670512324,-0.28831056462367083,-0.28873865578204333,-0.2878548475061371,-0.11200834614812362,-0.28771556449549285,-0.28805019430771434,-0.28741329380693165,-0.1233095436322994
dschrg_wmth_mean_1_3,0.2734237054366025,0.26604573057730907,0.25604852367957015,0.18926246233474883,0.27192653228144237,0.26310374194941816,0.25572069743101505,0.1917091111888786,0.27464974990279956,0.2689398344658961,0.25681833629531803,0.18847842161827116,0.27591339728965614,0.2665066251956882,0.25892497922538593,0.19165993965086695,0.276370940606643,0.26947266188080343,0.25779832558350185,0.1901095119663652,0.36631400664251373,0.3959756782643361,0.3256829954033165,0.20588836031605867,0.36680615159872915,0.399549755097237,0.3247551895727735,0.20739135528456332,0.36653496970091376,0.3981512563628462,0.32483333820362914,0.20363277967743884,0.36797891156597334,0.396031626480841,0.32660260571192845,0.20593521148071497,0.36806879128004866,0.3998036074790032,0.3249533363714188,0.20435544461339294,0.27255487562539366,0.27070955697364946,0.2734837842655816,0.16410831943419843,0.2755698723261503,0.2737726707813948,0.2764470806168351,0.1649939844379831,0.27781201728327465,0.27607089729147016,0.2786356115983784,0.16540739779803323,0.28006105329329806,0.27835236727735635,0.28085374799558366,0.16615063786985595,0.2822996003923684,0.2806234684032988,0.2830570840169319,0.16685596149058193,0.32513604024410586,0.32364213015958543,0.3257614844982049,0.21754749638494877,0.32768937361606126,0.3261983936532413,0.328305696063978,0.21903009427225442,0.329162171571938,0.32768884052116665,0.32976048844771655,0.21967189351606536,0.3304041855765177,0.32892869525170115,0.3310041657194024,0.2204662358813885,0.3314094187109392,0.3299346483278331,0.3320081776535332,0.2210702320032969,0.8337920595916873,0.8327967918280319,0.8312344209782525,-0.2872662614335859,0.833496885178617,0.8325251422197733,0.8309337610664631,-0.2879489045413699,0.8332665573481388,0.8322567964853578,0.8307581757316125,-0.2869255909581971,0.8329730910650859,0.8319922278986729,0.8304542156207244,-0.2880601354858961,0.8327165507340704,0.831707131723632,0.8302221690189193,-0.2891280146683541,1.0,0.999957898388334,0.9999576462447572,0.5282673530905504,0.9993183678672042,0.9990974444867541,0.9994568688901028,0.5444538836973466,0.99774598392342,0.9973987897011365,0.9980175984320616,0.5563190083215096,0.9955500749242364,0.9950957071062223,0.9959269188696579,0.5641845124007839,0.9928265376454951,0.9922869118121039,0.9932877054178221,0.5711299941208033
dschrg_wmth_min_1_3,0.27293223248926723,0.26547781781368573,0.2556631604471632,0.18906439461572536,0.27130095584866154,0.26249307995411003,0.25519981450452217,0.19135568700069183,0.2741488570089437,0.26847095132232396,0.2564099621587781,0.18819988205312857,0.27550869956351465,0.2661416209651791,0.2585749183848154,0.19140326419197182,0.27617163106409715,0.2694076835524225,0.2576030478225596,0.18989536714878383,0.3659668036800184,0.39556916771796,0.3254144635200932,0.20576408446872127,0.3663112345529945,0.3990912931772612,0.3243303852261776,0.20708559328082307,0.3661468456450322,0.3978078537707126,0.3245146227247755,0.20340639505687985,0.36767930467597765,0.3957784516369713,0.3263340269092666,0.20572471627572608,0.3679219737177424,0.39979647731917983,0.3248002493891982,0.20415917325565078,0.27277513262911796,0.2709160365757868,0.2737178666608319,0.1644196559586566,0.2758248713994634,0.2740158207015102,0.27671374069390264,0.16529489128722472,0.2780981374882648,0.27634348381164736,0.278935739184895,0.16575337472762697,0.28036164322846635,0.27864691962171384,0.2811619069626078,0.1664065025405187,0.282612070050711,0.2809254675205397,0.28338251526185826,0.16718753193476435,0.3254104300336774,0.3239182641172361,0.3260357546081797,0.21770443713690688,0.32808026907865423,0.326589809188463,0.32869753935145574,0.21927651200178674,0.3296549564758646,0.32817892497284595,0.3302578755738851,0.22003325645182653,0.33097301735027157,0.3295026839858637,0.3315713382859328,0.22076946077479614,0.33204180782392256,0.3305668049084344,0.3326428629537505,0.22148252860932904,0.8339258201730324,0.8329476557366112,0.8313466127123885,-0.28762772870778924,0.8336103749690775,0.8326585850867572,0.8310250859868041,-0.2883328198120194,0.8333952174807043,0.8324105269055048,0.8308582160460308,-0.2874098342837914,0.8331016962079674,0.8321372725659137,0.8305644915976274,-0.2883890158825843,0.8328486646613164,0.8318520101978883,0.8303380695758875,-0.28941044763449386,0.999957898388334,1.0,0.9998366153050037,0.5205841257496286,0.9994668678028535,0.9992959983110411,0.9995543447112676,0.5397904743744147,0.9980311146957633,0.9977216135603761,0.9982640724220094,0.5528892973313686,0.9959467062670001,0.9955239911903652,0.9962913398115667,0.5613981746993391,0.9933106388575689,0.9927956123643942,0.9937469157691867,0.5690653743609442
dschrgwmth_max_1_3,0.27389128295797127,0.26661612199349594,0.25641690753302454,0.18943755522742278,0.27253919558172757,0.26368415891955216,0.25624052650249785,0.19207620941870354,0.27515087690052353,0.2694094886443917,0.25722884450412553,0.18875927871611312,0.2762931159539555,0.2668074330325784,0.25927117263034477,0.19194511699459677,0.27658313316380223,0.26952678185756884,0.2580206485862279,0.1903633250351689,0.36663072759541404,0.3963814221154453,0.32592775677269553,0.20598161786171765,0.36728923165932825,0.3999778325718638,0.3251780336473676,0.20771089293036588,0.36692512293002305,0.3984986969369871,0.32515382437708823,0.20385922342567353,0.36825518087142056,0.39622598654229996,0.32686787189570876,0.2061747183654218,0.36823448838309186,0.3998042791520576,0.3251419293043171,0.20460171421132922,0.27240419507059477,0.2705774648831027,0.2733151508701438,0.1637712191270627,0.2753797062139268,0.273593095851428,0.27624660906514925,0.16474594522976424,0.27758536394732314,0.27585653263299476,0.2783944300651255,0.1650976432233309,0.27981587330637786,0.2781160578383603,0.280598907079128,0.16588974743044962,0.2820392469976703,0.28037202150185436,0.28278402749931014,0.16656455750596239,0.32492821583456805,0.3234379355758997,0.3255490677112055,0.217356480008496,0.32736499460489127,0.3258734157421591,0.3279807764459261,0.21882873078159223,0.3287328045194798,0.32726195274990344,0.3293252826890035,0.2193418489294904,0.3298971218993812,0.3284199561277791,0.330496096182998,0.22015554094672676,0.330837465419304,0.3293627455499559,0.33143359052021815,0.2206941364565459,0.8336307075933281,0.8326197207672921,0.8310937525411096,-0.2869144437758993,0.8333568636663341,0.8323652115140561,0.8308171211634268,-0.2875467734071101,0.8331128777293346,0.8320793111604585,0.8306331833511289,-0.2864431688791471,0.8328191441839508,0.8318249193539463,0.8303178745204671,-0.2877545818378783,0.8325568582942542,0.8315355561303793,0.8300781152368099,-0.28884845230269945,0.9999576462447572,0.9998366153050037,1.0,0.5359325684464235,0.9990939722795253,0.9988257640250661,0.9992811941323364,0.5488394039936868,0.9973912038701107,0.997007106152876,0.9977002851232507,0.559618975307145,0.9950882348981311,0.9946027580521423,0.9954965191488768,0.5668747655910138,0.9922815254741378,0.9917182661120936,0.9927666776354988,0.5730746925300771
