timestamp_ccentral,toc_wmth_mean_load_1_3,toc_wmth_min_load_1_3,toc_wmth_max_load_1_3,toc_wmth_max_min_load_1_3,toc_wmth_mean_load_4_6,toc_wmth_min_load_4_6,toc_wmth_max_load_4_6,toc_wmth_max_min_load_4_6,toc_wmth_mean_load_7_9,toc_wmth_min_load_7_9,toc_wmth_max_load_7_9,toc_wmth_max_min_load_7_9,toc_wmth_mean_load_10_12,toc_wmth_min_load_10_12,toc_wmth_max_load_10_12,toc_wmth_max_min_load_10_12,toc_wmth_mean_load_13_15,toc_wmth_min_load_13_15,toc_wmth_max_load_13_15,toc_wmth_max_min_load_13_15
2022-07-29 01:00:00-05:00,,,,,,,,,,,,,,,,,,,,
2022-07-29 02:00:00-05:00,1770.880266067668,1770.880266067668,1770.880266067668,0.0,,,,,,,,,,,,,,,,
2022-07-29 03:00:00-05:00,1770.273963316734,1769.6676605658,1770.880266067668,1.2126055018679835,,,,,,,,,,,,,,,,
2022-07-29 04:00:00-05:00,1768.744424074036,1765.68534558864,1770.880266067668,5.1949204790278145,,,,,,,,,,,,,,,,
2022-07-29 05:00:00-05:00,1764.88903082808,1759.3140863298,1769.6676605658,10.353574235999986,1770.880266067668,1770.880266067668,1770.880266067668,0.0,,,,,,,,,,,,
2022-07-29 06:00:00-05:00,1761.468879721032,1759.3140863298,1765.68534558864,6.371259258840155,1770.273963316734,1769.6676605658,1770.880266067668,1.2126055018679835,,,,,,,,,,,,
2022-07-29 07:00:00-05:00,1757.007095941608,1752.299994250368,1759.4072072446559,7.10721299428792,1768.744424074036,1765.68534558864,1770.880266067668,5.1949204790278145,,,,,,,,,,,,
2022-07-29 08:00:00-05:00,1754.8860517609762,1752.299994250368,1759.4072072446559,7.10721299428792,1764.88903082808,1759.3140863298,1769.6676605658,10.353574235999986,1770.880266067668,1770.880266067668,1770.880266067668,0.0,,,,,,,,
2022-07-29 09:00:00-05:00,1750.969550707624,1747.6577040846,1752.950953787904,5.2932497033039,1761.468879721032,1759.3140863298,1765.68534558864,6.371259258840155,1770.273963316734,1769.6676605658,1770.880266067668,1.2126055018679835,,,,,,,,
2022-07-29 10:00:00-05:00,1748.237308397968,1744.1032673214,1752.950953787904,8.847686466504001,1757.007095941608,1752.299994250368,1759.4072072446559,7.10721299428792,1768.744424074036,1765.68534558864,1770.880266067668,5.1949204790278145,,,,,,,,
2022-07-29 11:00:00-05:00,1744.027074894132,1740.320253276396,1747.6577040846,7.337450808204039,1754.8860517609762,1752.299994250368,1759.4072072446559,7.10721299428792,1764.88903082808,1759.3140863298,1769.6676605658,10.353574235999986,1770.880266067668,1770.880266067668,1770.880266067668,0.0,,,,
2022-07-29 12:00:00-05:00,1739.501296321292,1734.08036836608,1744.1032673214,10.022898955319988,1750.969550707624,1747.6577040846,1752.950953787904,5.2932497033039,1761.468879721032,1759.3140863298,1765.68534558864,6.371259258840155,1770.273963316734,1769.6676605658,1770.880266067668,1.2126055018679835,,,,
2022-07-29 13:00:00-05:00,1733.9853616806279,1727.555463399408,1740.320253276396,12.764789876988061,1748.237308397968,1744.1032673214,1752.950953787904,8.847686466504001,1757.007095941608,1752.299994250368,1759.4072072446559,7.10721299428792,1768.744424074036,1765.68534558864,1770.880266067668,5.1949204790278145,,,,
2022-07-29 14:00:00-05:00,1729.2712056633761,1726.17778522464,1734.08036836608,7.902583141439891,1744.027074894132,1740.320253276396,1747.6577040846,7.337450808204039,1754.8860517609762,1752.299994250368,1759.4072072446559,7.10721299428792,1764.88903082808,1759.3140863298,1769.6676605658,10.353574235999986,1770.880266067668,1770.880266067668,1770.880266067668,0.0
2022-07-29 15:00:00-05:00,1728.1418148222401,1726.17778522464,1730.692195842672,4.514410618031889,1739.501296321292,1734.08036836608,1744.1032673214,10.022898955319988,1750.969550707624,1747.6577040846,1752.950953787904,5.2932497033039,1761.468879721032,1759.3140863298,1765.68534558864,6.371259258840155,1770.273963316734,1769.6676605658,1770.880266067668,1.2126055018679835
2022-07-29 16:00:00-05:00,1725.6775111637162,1720.1625524238361,1730.692195842672,10.529643418835803,1733.9853616806279,1727.555463399408,1740.320253276396,12.764789876988061,1748.237308397968,1744.1032673214,1752.950953787904,8.847686466504001,1757.007095941608,1752.299994250368,1759.4072072446559,7.10721299428792,1768.744424074036,1765.68534558864,1770.880266067668,5.1949204790278145
2022-07-29 17:00:00-05:00,1726.545831844176,1720.1625524238361,1730.692195842672,10.529643418835803,1729.2712056633761,1726.17778522464,1734.08036836608,7.902583141439891,1744.027074894132,1740.320253276396,1747.6577040846,7.337450808204039,1754.8860517609762,1752.299994250368,1759.4072072446559,7.10721299428792,1764.88903082808,1759.3140863298,1769.6676605658,10.353574235999986
2022-07-29 18:00:00-05:00,1722.670266535224,1719.065499915816,1728.78274726602,9.717247350203934,1728.1418148222401,1726.17778522464,1730.692195842672,4.514410618031889,1739.501296321292,1734.08036836608,1744.1032673214,10.022898955319988,1750.969550707624,1747.6577040846,1752.950953787904,5.2932497033039,1761.468879721032,1759.3140863298,1765.68534558864,6.371259258840155
2022-07-29 19:00:00-05:00,1723.299682902444,1719.065499915816,1728.78274726602,9.717247350203934,1725.6775111637162,1720.1625524238361,1730.692195842672,10.529643418835803,1733.9853616806279,1727.555463399408,1740.320253276396,12.764789876988061,1748.237308397968,1744.1032673214,1752.950953787904,8.847686466504001,1757.007095941608,1752.299994250368,1759.4072072446559,7.10721299428792
2022-07-29 20:00:00-05:00,1716.978919996696,1709.8204585487758,1722.0508015254961,12.230342976720294,1726.545831844176,1720.1625524238361,1730.692195842672,10.529643418835803,1729.2712056633761,1726.17778522464,1734.08036836608,7.902583141439891,1744.027074894132,1740.320253276396,1747.6577040846,7.337450808204039,1754.8860517609762,1752.299994250368,1759.4072072446559,7.10721299428792
2022-07-29 21:00:00-05:00,1709.2973704846318,1696.020851379624,1722.0508015254961,26.029950145872135,1722.670266535224,1719.065499915816,1728.78274726602,9.717247350203934,1728.1418148222401,1726.17778522464,1730.692195842672,4.514410618031889,1739.501296321292,1734.08036836608,1744.1032673214,10.022898955319988,1750.969550707624,1747.6577040846,1752.950953787904,5.2932497033039
2022-07-29 22:00:00-05:00,1699.808002890032,1693.5826987416958,1709.8204585487758,16.23775980708001,1723.299682902444,1719.065499915816,1728.78274726602,9.717247350203934,1725.6775111637162,1720.1625524238361,1730.692195842672,10.529643418835803,1733.9853616806279,1727.555463399408,1740.320253276396,12.764789876988061,1748.237308397968,1744.1032673214,1752.950953787904,8.847686466504001
